no,timestamp,teks,teks_processed,text_length,length_category
12994,2025-11-14T06:27:39.000Z,Seorang politisi berbicara tentang Helsinki dgn narasi yg menyedihkan Posisi sbg DPR RI tdk membuat dia sadar akan tugasnya yaitu menyuarakan aspirasi rakyat tak terkecuali Daerah Dia lupa Helsinki itu di tulis dengan Tinta Darah!!!,orang politis bicara tentang helsinki dengan narasi yang sedih posisi bagai DPR RI tidak buat dia sadar akan tugas yaitu suara aspirasi rakyat tak kecuali daerah dia lupa helsinki itu di tulis dengan tinta darah ! !,215,panjang
12995,2025-11-13T14:27:01.000Z,Komisi III DPR RI akhirnya menyepakati untuk membawa Rancangan Undang Undang Kitab Undang Undang Hukum Acara Pidana RUU KUHAP ke Rapat Paripurna DPR untuk disahkan Ketua Komisi III Habiburokhman menyatakan bahwa RUU ini akan menjadi pendamping penting bagi KUHP yang berlaku,komisi II DPR RI akhir pakat untuk bawa rancangan undang undang kitab undang undang hukum acara pidana RUU HAP ke rapat paripurna DPR untuk sah ketua komisi II habiburokhman nyata bahwa RUU ini akan jadi damping penting bagi KUHP yang pelaksanaan,246,panjang
12996,2025-11-13T13:20:31.000Z,Menko Kumham Imipas menyebut keputusan ini merupakan inisiatif Presiden setelah meminta pertimbangan Amnesti dan abolisi bukan permohonan tapi kebijakan Presiden untuk memberi kesempatan kedua PrabowoPeduli HukumBermartabat,menko kumham imipas sebut keputusan ini rupa inisiatif presiden telah minta timbang amnesti dan abolisi bukan mohon tetapi kebijakan presiden untuk beri sempat dua prabowopeduli hukumbermartabat,194,panjang
12997,2025-11-13T13:17:56.000Z,Nama Basuki Tjahaja Purnama Ahok BTP Jenis Kelamin Laki laki Usia Pencapaian Gubernur DKI Jakarta pertama etnis Tionghoa cipta PPSU award WWF Earth Hour Green Award anti korupsi eks bupati anggota DPR Hobi Diskusi kebijakan publik bertemu pemuda,nama basuki tjahaja purnama ahok BTP jenis kelamin laki laki usia capai gubernur DKI jakarta pertama etnis tionghoa cipta PPSU award WWF earth hour green award anti korupsi eks bupati anggota DPR hobi diskusi kebijakan publik temu pemuda,237,panjang
12998,2025-11-13T10:30:00.000Z,Komisi III DPR RI akan menggelar sidang pengambilan keputusan tingkat satu atas RUU KUHAP Kamis sore Ard DPR KomisiIII RUU KUHAP,komisi II DPR RI akan gelar sidang ambil keputusan tingkat satu atas RUU HAP kamis sore ard DPR komisiii RUU HAP,112,sedang
12999,2025-11-13T10:12:22.000Z,Waspada dan terus kawal pembahasan RUU KUHAP Jangan sampai DPR RI dan Pemerintah terus menerus tidak mendengar aspirasi masyarakat SemuaBisaKena TolakRUUKUHAP,waspada dan terus kawal bahas RUU HAP jangan sampai DPR RI dan pemerintah terus terus tidak dengar aspirasi masyarakat semuabisakena tolakruukuhap,146,sedang
13000,2025-11-13T10:10:35.000Z,Pada kenyataanya Undang undang atau peraturan pemerintah di negara ini dibuat hanya untuk mensejahterakan dan melindungi pejabat wakil rakyat bukan rakyat itu sendiri,pada kenyataanya undang undang atau pengaturan pemerintah di negara ini buat hanya untuk sejahtera dan lindung jabatan wakil rakyat bukan rakyat itu sendiri,156,panjang
13001,2025-11-13T09:57:17.000Z,Wakil Ketua Komisi IV DPR RI Alex Indra Lukman menegaskan pentingnya pengawasan langsung di lapangan agar kebijakan pangan benar benar berpihak pada rakyat AlexIndraLukman KomisiIV BulogNTB RUUPangan SwasembadaPangan,wakil ketua komisi IV DPR RI alex indra lukman tegas penting awas langsung di lapang agar kebijakan pangan banget banget pihak pada rakyat alexindralukman komisiiv bulogntb ruupangan swasembadapangan,199,panjang
13002,2025-11-13T09:56:58.000Z,PANITIA kerja Panja Komisi III DPR RI pemerintah menyepakati pemeriksaan terhadap tersangka akan diawasi dan direkam oleh kamera pengawasi atau CCTV dimasukkan ke dalam Rancangan Undang Undang Kitab Undang undang Hukum Acara Pidana RKUHAP,PANITIA kerja panja komisi II DPR RI pemerintah pakat periksa hadap sangka akan awas dan rekam oleh kamera awas atau CCTV masuk ke dalam rancangan undang undang kitab undang undang hukum acara pidana RKUHAP,206,panjang
13003,2025-11-13T09:01:05.000Z,Keputusan ini disampaikan oleh Wakil Ketua DPR RI Sufmi Dasco Ahmad usai berkoordinasi dengan Mensesneg Prasetyo Hadi dan bertemu langsung dengan Presiden Prabowo di Lanud Halim Melalui kebijakan ini pemerintah memulihkan nama baik serta hak hak kedua guru tersebut,keputusan ini sampai oleh wakil ketua DPR RI sufmi dasco ahmad usai koordinasi dengan mensesneg prasetyo had dan temu langsung dengan presiden prabowo di lanud halim lalu kebijakan ini pemerintah pulih nama baik serta hak hak dua guru sebut,240,panjang
13004,2025-11-13T08:55:00.000Z,Keadilan untuk guru akhirnya terwujud Berkat fasilitasi Wakil Ketua DPR RI Sufmi Dasco Ahmad Presiden memberikan rehabilitasi hukum kepada dua guru Luwu Utara Wujud nyata bahwa DPR dan Presiden Prioritaskan Guru dalam kebijakan nasional TerimaKasihDPRdanPresiden,adil untuk guru akhir perwujudan berkat fasilitas wakil ketua DPR RI sufmi dasco ahmad presiden beri rehabilitasi hukum kepada dua guru luwu utara perwujudan nyata bahwa DPR dan presiden prioritas guru dalam kebijakan nasional terimakasihdprdanpresiden,252,panjang
13005,2025-11-13T06:35:45.000Z,Komisi VII DPR RI RUU Kepariwisataan Tingkatkan Devisa Dan Perkuat Kearifan Lokal TVR,komisi VII DPR RI RUU pariwisata tingkat devisa dan kuat arif lokal TVR,71,sedang
13006,2025-11-13T06:01:24.000Z,Ketua Komisi XI DPR RI Mukhamad Misbakhun mengatakan redenominasi rupiah perlu kajian mendalam dan transisinya dilakukan secara bertahap dimulai dari pembentukan undang undang,ketua komisi XI DPR RI mukhamad misbakhun kata redenominasi rupiah perlu kaji dalam dan transisi pelaksanaan cara tahap mulai dari bentuk undang undang,151,panjang
13007,2025-11-13T05:58:38.000Z,Komisi XIII DPR RI menegaskan komitmennya untuk memperkuat perlindungan terhadap saksi dan korban tindak pidana Keteguhan itu ditunjukkan melalui revisi Undang Undang Nomor Tahun tentang Perlindungan Saksi dan Korban PSDK,komisi XII DPR RI tegas komitmen untuk kuat lindung hadap saksi dan korban tindakan pidana teguh itu tunjuk lalu revisi undang undang nomor tahun tentang lindung saksi dan korban PSDK,183,panjang
13008,2025-11-13T05:34:48.000Z,Betul banget! DPR yang katanya wakil rakyat eh malah jadi markas korupsi kelas kakap Kalau RUU Perampasan Aset dibiarkan mandek gini kapan dong kita bisa rampas harta haram mereka? Saatnya tekan pemerintah buat percepatan yuk kita tag bareng! StopKorupsiDPR,banget banget ! DPR yang kata wakil rakyat eh malah jadi markas korupsi kelas kakap jika RUU ampas aset biar mandek begini kapan dong kita dapat rampas harta haram mereka ? saat tekan pemerintah buat cepat yuk kita tag bareng ! stopkorupsidpr,242,panjang
13009,2025-11-13T05:25:00.000Z,Anggota Komisi VII DPR RI Bambang Haryo Soekartono menyoroti kebijakan pembatasan jumlah wisatawan ke Candi Borobudur Jateng la menilai kebijakan tersebut berdampak pada menurunnya jumlah wisatawan dan aktivitas ekonomi masyarakat terutama para pelaku UMKM di sekitar kawasan,anggota komisi VII DPR RI bambang haryo soekartono sorot kebijakan batas jumlah wisatawan ke candi borobudur jateng lah nilai kebijakan sebut dampak pada turun jumlah wisatawan dan aktivitas ekonomi masyarakat utama para pelaksanaan UMKM di sekitar kawasan,256,panjang
13010,2025-11-13T05:05:39.000Z,Anggota Baleg DPR RI RUU Hak Cipta wujudkan keadilan bagi semua pihak Jatim Pedofil EminaBeautyCoLab,anggota baleg DPR RI RUU hak cipta perwujudan adil bagi semua pihak jatim pedofil eminabeautycolab,98,sedang
13011,2025-11-13T04:58:00.000Z,Anggota Komisi XI DPR Kamrussamad menilai wacana redenominasi Rupiah perlu disertai pembahasan RUU tentang Perubahan Harga Rupiah oleh DPR dan pemerintah,anggota komisi XI DPR kamrussamad nilai wacana redenominasi rupiah perlu serta bahas RUU tentang ubah harga rupiah oleh DPR dan pemerintah,138,sedang
13012,2025-11-13T04:43:09.000Z,Ketua DPR RI Puan Maharani di forum MIKTA Speakers Consultation ke di Seoul Puan Maharani menyampaikan pentingnya peran parlemen dalam perdamaian global Parlemen harus aktif menciptakan undang undang dan mengawasi pelaksanaan kebijakan,ketua DPR RI puan maharani di forum MIKTA speakers consultation ke di seoul puan maharani sampai penting peran parlemen dalam damai global parlemen harus aktif cipta undang undang dan awas laksana kebijakan,206,panjang
13013,2025-11-13T03:48:34.000Z,RUU Pangan untuk Rakyat! Komisi IV DPR RI bahas RUU Pangan bersama Pemda NTB Wakil Ketua Komisi IV Alex Indra Lukman menegaskan pentingnya kebijakan yang berpihak pada petani dan nelayan AlexIndraLukman KomisiIV RUUPangan SwasembadaPangan PDIPerjuangan,RUU pangan untuk rakyat ! komisi IV DPR RI bahas RUU pangan sama pemda NTB wakil ketua komisi IV alex indra lukman tegas penting kebijakan yang pihak pada tani dan nelayan alexindralukman komisiiv ruupangan swasembadapangan pdiperjuangan,237,panjang
13014,2025-11-12T12:18:25.000Z,Anggota Komisi VIII DPR RI Fraksi Partai Gerindra Dra Hj Wardatul Asriah mengapresiasi langkah Kementerian Haji dan Umrah yang berencana menambah jumlah pembimbing haji wanita Kebijakan ini dinilai relevan dengan kondisi terkini di mana lebih dari persen jamaah haji,anggota komisi VII DPR RI partai partai gerindra dra hj wardatul asriah apresiasi langkah menteri haji dan umrah yang rencana tambah jumlah bimbing haji wanita kebijakan ini nilai relevan dengan kondisi kini di mana lebih dari persen jamaah haji,245,panjang
13015,2025-11-12T11:30:01.000Z,INFO TEMPO Selama masa reses anggota DPR menerima dana reses yang merupakan tunjangan untuk digunakan selama kegiatan mereka saat turun langsung menyerap aspirasi masyarakat di daerah pemilihan,INFO TEMPO lama masa reses anggota DPR terima dana reses yang rupa tunjang untuk penggunaan lama giat mereka saat turun langsung serap aspirasi masyarakat di daerah pilih,170,panjang
13016,2025-11-12T10:55:59.000Z,RUU KUHAP dibedah ulang! Komisi III DPR RI menemukan puluhan klaster masalah setelah RDPU dengan pihak Ketua Komisi III Habiburokhman sebut perlu dibahas lagi di tingkat Panja DPRRI KomisiIII RUU KUHP Habiburokhman Aktualcom,RUU HAP bedah ulang ! komisi II DPR RI temu puluh klaster masalah telah RDPU dengan pihak ketua komisi II habiburokhman sebut perlu bahas lagi di tingkat panja DPRRI komisiii RUU KUHP habiburokhman aktualcom,207,panjang
13017,2025-11-12T10:30:00.000Z,INFO TEMPO Setiap tahun anggota DPR melakukan reses atau terjun langsung ke daerah pemilihannya untuk menyerap aspirasi dari masyarakat dan merealisasikannya pada saat sidang di parlemen Tapi efektivitas kegiatan ini sering dipertanyakan,INFO TEMPO tiap tahun anggota DPR pelaksanaan reses atau terjun langsung ke daerah pilih untuk serap aspirasi dari masyarakat dan realisasi pada saat sidang di parlemen tetapi efektivitas giat ini sering tanya,209,panjang
13018,2025-11-12T10:29:36.000Z,kenapa ya mereh alergi sekali dgn RUU ini?,kenapa ya mereh alergi sekali dengan RUU ini ?,46,pendek
13019,2025-11-12T10:25:30.000Z,Ketua Komisi IV DPR RI Siti Hediati Soeharto S E Titiek Soeharto memimpin Kunjungan Kerja Panja RUU Pangan Komisi IV DPR RI ke Balai Benih Ikan BBI Batu Kumbung Mataram NTB Dalam kesempatan tersebut Titiek Soeharto menyerahkan secara simbolis paket calon induk,ketua komisi IV DPR RI siti hediati soeharto si e titiek soeharto kepemimpinan kunjung kerja panja RUU pangan komisi IV DPR RI ke balai benih ikan BBI batu kumbung mataram NTB dalam sempat sebut titiek soeharto serah cara simbolis paket calon induk,248,panjang
13020,2025-11-12T10:22:07.000Z,Bandingkan dana reses anggota DPR yang mencapai juta per orang setahun bisa beberapa kali lebih berjasa mana guru dengan anggota DPR itu?,banding dana reses anggota DPR yang capai juta per orang tahun dapat beberapa kali lebih jasa mana guru dengan anggota DPR itu ?,128,sedang
13021,2025-11-12T10:21:20.000Z,RUU Perampasan Aset Mending di bahas dan di sahkan Setelah Mbak Habis Masa Jabatan Sebagai Ketua Aja,RUU ampas aset mending di bahas dan di sahkan telah mbak habis masa jabatan bagai ketua saja,92,sedang
13022,2025-11-06T07:27:39.000Z,Ketua DPR RI Puan Maharani menegaskan pembahasan RUU Perampasan Aset yang masuk Prolegnas masih dalam tahap menerima masukan dari berbagai pihak Puan menyebut DPR ingin memastikan proses penyusunan berjalan dengan partisipasi publik yang bermakna dan tidak tumpang tindih,ketua DPR RI puan maharani tegas bahas RUU ampas aset yang masuk prolegnas masih dalam tahap terima masuk dari bagai pihak puan sebut DPR ingin pasti proses susun jalan dengan partisipasi publik yang makna dan tidak tumpang tindih,230,panjang
13023,2025-11-12T10:11:00.000Z,Karena yang katanya wakil rakyat hampir tidak pernah bisa menyampaikan aspirasi rakyat melainkan lebih sering kepentingan kelompoknya sendiri,karena yang kata wakil rakyat hampir tidak pernah dapat sampai aspirasi rakyat lain lebih sering penting kelompok sendiri,121,sedang
13024,2025-11-12T06:34:03.000Z,Rapat Dengar Pendapat Umum RDPU yang diselenggarakan oleh Badan Legislasi Baleg Dewan Perwakilan Rakyat Republik Indonesia DPR RI dalam rangka harmonisasi RUU tentang Perubahan Undang Undang Nomor Tahun tentang Hak Cipta menjadi sorotan publik,rapat dengar dapat umum RDPU yang penyelenggaraan oleh badan legislasi baleg dewan wakil rakyat republik indonesia DPR RI dalam rangka harmonisasi RUU tentang ubah undang undang nomor tahun tentang hak cipta jadi sorot publik,225,panjang
13025,2025-11-12T06:33:57.000Z,Badan Legislasi Baleg DPR RI optimistis Revisi Undang Undang RUU tentang Hak Cipta yang kini sedang digodok tetap bisa disahkan pada tahun ini RUUHakCipta,badan legislasi baleg DPR RI optimistis revisi undang undang RUU tentang hak cipta yang kini sedang godok tetap dapat sah pada tahun ini ruuhakcipta,148,sedang
13026,2025-11-12T05:34:38.000Z,Musisi sekaligus anggota DPR Ahmad Dhani dan Once Mekel diminta berdamai di tengah tengah rapat Badan Legislasi DPR terkait revisi Undang Undang Hak Cipta yang dihadiri oleh asosiasi asosiasi musisi,musisi sekaligus anggota DPR ahmad dhani dan once mekel minta damai di tengah tengah rapat badan legislasi DPR kait revisi undang undang hak cipta yang hadir oleh asosiasi asosiasi musisi,187,panjang
13027,2025-11-12T04:31:36.000Z,Musisi Ariel NOAH mendesak Dewan Perwakilan Rakyat DPR untuk mempercepat proses revisi Undang Undang Hak Cipta Menurut Ariel kepastian hukum sangat dibutuhkan karena industri musik berjalan setiap hari Yang kami mohon paling utama adalah mudah mudahan bisa secepatnya,musisi ariel NOAH desakan dewan wakil rakyat DPR untuk cepat proses revisi undang undang hak cipta turut ariel pasti hukum sangat butuh karena industri musik jalan tiap hari yang kami mohon paling utama adalah mudah mudah dapat cepat,233,panjang
13028,2025-11-12T04:30:00.000Z,Rapat DPR mendadak jadi konser mini loh! Baca selengkapnya yuk! ArielNoah RUUhakcipta Medcomid Mudamemberiarti,rapat DPR dadak jadi konser mini loh ! baca lengkap yuk ! arielnoah ruuhakcipta medcomid mudamemberiarti,104,sedang
13029,2025-11-12T03:49:40.000Z,Wakil Ketua Vibrasi Suara Indonesia VISI Nazril Irham alias Ariel Noah menyanyikan sebait lagu Separuh Aku setelah diminta oleh Ketua Badan Legislasi Baleg DPR RI Bob Hasan untuk mencairkan suasana rapat pembahasan harmonisasi Rancangan Undang Undang RUU tentang Hak,wakil ketua vibrasi suara indonesia VISI nazril irham alias ariel noah nyanyi bait lagu paruh aku telah minta oleh ketua badan legislasi baleg DPR RI bob hasan untuk cair suasana rapat bahas harmonisasi rancangan undang undang RUU tentang hak,242,panjang
13030,2025-11-12T03:34:39.000Z,Yg membuat Orang kaya makin kaya org miskin makin susah krna kebijakan dan peraturan pemerintah itu sendiri mereka membuat UU untuk menguntungkan para pejabat Presiden wakil Presiden sampai ke DPR RI dan DPRD mereka dapat uang pensiun seumur hidup padahal mrk udah KAYA Raya,yang buat orang seperti makin seperti orang miskin makin susah karena kebijakan dan pengaturan pemerintah itu sendiri mereka buat UU untuk untung para jabatan presiden wakil presiden sampai ke DPR RI dan DPRD mereka dapat uang pensiun umur hidup padahal mereka sudah SEPERTI raya,279,panjang
13031,2025-11-12T03:17:41.000Z,Komisi VIII DPR RI menegaskan komitmennya dalam menjalankan fungsi pengawasan terhadap kebijakan pendidikan tinggi keagamaan Islam,komisi VII DPR RI tegas komitmen dalam jalan fungsi awas hadap kebijakan didik tinggi agama islam,97,sedang
13032,2025-11-11T14:24:58.000Z,Hai SahabatBahari Selasa November Badan Mutu KKP Mataram melakukan Penyambutan Tim Kunjungan Kerja RUU Pangan Komisi IV DPR RI ke Provinsi Nusa Tenggara Barat di Bandara Zainuddin Abdul Madjid BPPMHKP,hai sahabatbahari selasa november badan mutu KKP mataram pelaksanaan sambut tim kunjung kerja RUU pangan komisi IV DPR RI ke provinsi nusa tenggara barat di bandara zainuddin abdul madjid BPPMHKP,195,panjang
13033,2025-11-11T13:13:36.000Z,Kita tidak bisa tinggal diam Indonesia harus segera meratifikasi konvensi itu dan mempercepat pembentukan Undang Undang Anggota Komisi III DPR RI Fraksi Partai Golkar Bambang Soesatyo partaigolkar bahlillahadalia golkar TahunGolkar,kita tidak dapat tinggal diam indonesia harus segera ratifikasi konvensi itu dan cepat bentuk undang undang anggota komisi II DPR RI partai partai golkar bambang soesatyo partaigolkar bahlillahadalia golkar tahungolkar,218,panjang
13034,2025-11-11T12:43:17.000Z,Dalam sistem demokrasi Indonesia anggota DPR memang dipilih melalui partai politik yang merepresentasikan visi pemilih Loyalitas kepada parpol memastikan program kampanye terlaksana konsisten tapi bukan berarti mengabaikan aspirasi rakyat mereka tetap bisa diawasi via DPRD,dalam sistem demokrasi indonesia anggota DPR memang pilih lalu partai politik yang representasi visi pilih loyalitas kepada parpol pasti program kampanye laksana konsisten tetapi bukan arti abai aspirasi rakyat mereka tetap dapat awas via DPRD,243,panjang
13035,2025-11-11T12:42:00.000Z,Ketua Komisi XI DPR RI Mukhamad Misbakhun mengatakan redenominasi mata uang rupiah perlu dilakukan dengan transisi secara bertahap untuk menghindari risiko terhadap stabilitas perekonomian Kami ingin kebijakan ini berjalan hati hati dan tidak menimbulkan gangguan di,ketua komisi XI DPR RI mukhamad misbakhun kata redenominasi mata uang rupiah perlu pelaksanaan dengan transisi cara tahap untuk hindar risiko hadap stabilitas ekonomi kami ingin kebijakan ini jalan hati hati dan tidak timbul ganggu di,234,panjang
