no,timestamp,teks,teks_casefold
12594,2024-12-21T15:27:19.000Z,lucu dan ironis sekali rakyat indonesia ini tiap ada kebijakan aneh harus langsung vis a vis rakyat ke pemerintah padahal ada sistem perwakilan wkwkwk bjigr gaada yg dengerin keluhan PPNMemperkuatOligarki nih????,lucu dan ironis sekali rakyat indonesia ini tiap ada kebijakan aneh harus langsung vis a vis rakyat ke pemerintah padahal ada sistem perwakilan wkwkwk bjigr gaada yg dengerin keluhan ppnmemperkuatoligarki nih????
12595,2024-12-21T14:43:42.000Z,Diluar disebut parlemen tugasnya mewakili rakyat dan memastikan pemerintah memenuhi keinginan rakyat serta menjalankan pemerintahan sesuai dengan hukum dan undang undang yg berlaku parlemen kita terdiri dari DPR dan DPD tugas mereka nilai sendiri,diluar disebut parlemen tugasnya mewakili rakyat dan memastikan pemerintah memenuhi keinginan rakyat serta menjalankan pemerintahan sesuai dengan hukum dan undang undang yg berlaku parlemen kita terdiri dari dpr dan dpd tugas mereka nilai sendiri
12596,2024-12-21T14:19:00.000Z,di periode menolak RUU dan UU tersebut tpi kalah suara dgn partai yg setuju dgn UU tersebut,di periode menolak ruu dan uu tersebut tpi kalah suara dgn partai yg setuju dgn uu tersebut
12597,2024-12-21T14:06:00.000Z,Pak Prabowo harus tegas batalkan segala kenaikan dan kebijakan yg menyusahkan rakyat waspada Pak bs jd ini sengaja dibikin oleh org² yg pny kpentingan biar bgmnpun hrs ttp diingat betapa mrk sngt membenci dan memusuhi bpk di,pak prabowo harus tegas batalkan segala kenaikan dan kebijakan yg menyusahkan rakyat waspada pak bs jd ini sengaja dibikin oleh org² yg pny kpentingan biar bgmnpun hrs ttp diingat betapa mrk sngt membenci dan memusuhi bpk di
12598,2024-12-21T14:01:13.000Z,info A dewan FA cosplay DPR RI tahun pas mengesahkan RUU Cipta Kerja bang bedanya ini buat ngebanned Cunha,info a dewan fa cosplay dpr ri tahun pas mengesahkan ruu cipta kerja bang bedanya ini buat ngebanned cunha
12599,2024-12-21T12:58:41.000Z,woy Loe jdi anggota baru jdi loe jangan banyak bacot Saat RUU bergulir sdh ada partai yg ribut yaitu Tpi karna mereka kalah suara maka jdi lah UU di thn,woy loe jdi anggota baru jdi loe jangan banyak bacot saat ruu bergulir sdh ada partai yg ribut yaitu tpi karna mereka kalah suara maka jdi lah uu di thn
12600,2024-12-21T12:41:10.000Z,RUU HPP itu nongol begitu aja di gedung DPR tanpa ada yang mengajukan?,ruu hpp itu nongol begitu aja di gedung dpr tanpa ada yang mengajukan?
12601,2024-12-21T12:34:49.000Z,Peran DPR RI dalam mengawal kebijakan ini menunjukkan komitmen terhadap pengelolaan pajak yang transparan dan berkelanjutan PPNMemperkuatEkonomi,peran dpr ri dalam mengawal kebijakan ini menunjukkan komitmen terhadap pengelolaan pajak yang transparan dan berkelanjutan ppnmemperkuatekonomi
12602,2024-12-21T12:33:59.000Z,DPR RI memberikan peran krusial dalam menyetujui kebijakan yang mendukung pembangunan nasional TolakPPNPersen,dpr ri memberikan peran krusial dalam menyetujui kebijakan yang mendukung pembangunan nasional tolakppnpersen
12603,2024-12-21T11:28:13.000Z,Sejarah harus diingat rakyat Indonesia harus dibukakan matanya bukankah ketika kebijakan PPN persen diketok palunya oleh DPR RI dipimpin oleh Ketua DPR RI Puan Maharani dari PDIP? Bukankah Ketua Panja UU yg netapin policy PPN persen itu Dolfie OFP dari Fraksi PDIP?,sejarah harus diingat rakyat indonesia harus dibukakan matanya bukankah ketika kebijakan ppn persen diketok palunya oleh dpr ri dipimpin oleh ketua dpr ri puan maharani dari pdip? bukankah ketua panja uu yg netapin policy ppn persen itu dolfie ofp dari fraksi pdip?
12604,2024-12-21T10:54:56.000Z,Jangan tertipu pahlawan kesiangan model Oneng Saat pembentukan dan pengesahan UU tsb mereka adalah motornya,jangan tertipu pahlawan kesiangan model oneng saat pembentukan dan pengesahan uu tsb mereka adalah motornya
12605,2024-12-21T10:51:26.000Z,Status sebagai wakil rakyat tapi TDK sekalipun mewakili aspirasi rakyat Ngapain juga diberikan tunjangan sebesar itu Mending gak usah ada DPR toh fungsinya selama ini sdh digantikan netizen,status sebagai wakil rakyat tapi tdk sekalipun mewakili aspirasi rakyat ngapain juga diberikan tunjangan sebesar itu mending gak usah ada dpr toh fungsinya selama ini sdh digantikan netizen
12606,2024-12-21T10:33:43.000Z,Apaan sih kalian ini Kaya punya telinga tp gak denger punya mata gak bsa melihat Nama doang wakil rakyat tp suka aneh dan heran saat di protes rakyatnya sendiri Harusnya kalian lah pemutus setiap kebijakan yg menyulitkan buat rakyat Jika sudah memberatkan rakyat tolak,apaan sih kalian ini kaya punya telinga tp gak denger punya mata gak bsa melihat nama doang wakil rakyat tp suka aneh dan heran saat di protes rakyatnya sendiri harusnya kalian lah pemutus setiap kebijakan yg menyulitkan buat rakyat jika sudah memberatkan rakyat tolak
12607,2024-12-21T10:17:50.000Z,Kau punya data hasil voting partai mana yg mendukung kenaikan pajak saat pembahasan hingga pengesahan uud tentang pajak ini? Siapa kau singgung nama PDIP? Dasar jalang saat PDIP berbicara reformasi kau masih belum tau apa tali Jangan sok opini nya kamu pahlawan kesiangan,kau punya data hasil voting partai mana yg mendukung kenaikan pajak saat pembahasan hingga pengesahan uud tentang pajak ini? siapa kau singgung nama pdip? dasar jalang saat pdip berbicara reformasi kau masih belum tau apa tali jangan sok opini nya kamu pahlawan kesiangan
12608,2024-12-21T09:40:44.000Z,Anggota Komisi VII DPR RI dari Fraksi PKB Kaisar Abu Hanifah menggelar reses perdana di Kabupaten Bantul Bertempat di Joglo Yoso Palbapang Bantul pada hari kamis Desember dan di hadiri undangan berbagai latar belakang termasuk pengurus PKB dan Bantul ulama NU,anggota komisi vii dpr ri dari fraksi pkb kaisar abu hanifah menggelar reses perdana di kabupaten bantul bertempat di joglo yoso palbapang bantul pada hari kamis desember dan di hadiri undangan berbagai latar belakang termasuk pengurus pkb dan bantul ulama nu
12609,2024-12-21T08:03:11.000Z,AHMAD FAUZI Anggota Komisi V DPR RI FPKB Dapil I Banten RESES I DPR RI Tahun Sidang Banten Desember,ahmad fauzi anggota komisi v dpr ri fpkb dapil i banten reses i dpr ri tahun sidang banten desember
12610,2024-12-21T08:02:19.000Z,AHMAD FAUZI ANGGOTA KOMISI V DPR RI FPKB DAPIL I BANTEN RESES I DPR RI Banten Desember,ahmad fauzi anggota komisi v dpr ri fpkb dapil i banten reses i dpr ri banten desember
12611,2024-12-21T06:28:16.000Z,Oalah partai banteng juga banyak koruptornya ya?! Makanya RUU perampasan Asset tidak segera disahkan oleh DPR RI Selama ketua DPR nya dari katanya RUU itu selamanya akan jadi RUU,oalah partai banteng juga banyak koruptornya ya?! makanya ruu perampasan asset tidak segera disahkan oleh dpr ri selama ketua dpr nya dari katanya ruu itu selamanya akan jadi ruu
12612,2024-12-21T04:59:44.000Z,Anggota DPR RI Fraksi PDI Perjuangan Mufti Aimah Nurul Anam mendorong Kebijakan Subsidi BBM harus cermat dan tepat jangan sampai memberatkan masyarakat kecil Hal itu disampaikan Mufti Aimah Nurul Anam dalam merespon Kebijakan Pemerintah tentang rancangan skema penyaluran,anggota dpr ri fraksi pdi perjuangan mufti aimah nurul anam mendorong kebijakan subsidi bbm harus cermat dan tepat jangan sampai memberatkan masyarakat kecil hal itu disampaikan mufti aimah nurul anam dalam merespon kebijakan pemerintah tentang rancangan skema penyaluran
12613,2024-12-21T04:34:32.000Z,RESES I DPR RI Tahun Sidang AHMAD FAUZI Anggota Komisi V DPR RI FPKB Dapil I Banten Banten Desember,reses i dpr ri tahun sidang ahmad fauzi anggota komisi v dpr ri fpkb dapil i banten banten desember
12614,2024-12-21T02:46:04.000Z,Jika draft UU yg ternyata menyusahkan rakyat apakah tetap DPR menyetujui jg? DPR itu wakil rakyat atau stempel pemerintah utk melegalisir kebijakan yg menyusahkan rakyat NegeriParaPenipu,jika draft uu yg ternyata menyusahkan rakyat apakah tetap dpr menyetujui jg? dpr itu wakil rakyat atau stempel pemerintah utk melegalisir kebijakan yg menyusahkan rakyat negeriparapenipu
12615,2024-12-20T23:51:29.000Z,Pembunuhan besar besaran oleh oknum Yg menolak RUU perdagangan anjing dan kucing,pembunuhan besar besaran oleh oknum yg menolak ruu perdagangan anjing dan kucing
12616,2024-12-20T23:43:47.000Z,Heran Katanya wakil rakyat tapi aspirasi rakyat bagian mana yang diwakilin Yakaliiii ada rakyat yg setuju,heran katanya wakil rakyat tapi aspirasi rakyat bagian mana yang diwakilin yakaliiii ada rakyat yg setuju
12617,2024-12-20T13:45:09.000Z,Ternyata isu penghapusan jalur TransJakarta yang bersinggungan dengan jalur MRTJ LRTJ diangkat oleh DPRD DKI Jakarta yang kemudian ditanggapi oleh Dishub Provinsi DKI Jakarta Source,ternyata isu penghapusan jalur transjakarta yang bersinggungan dengan jalur mrtj lrtj diangkat oleh dprd dki jakarta yang kemudian ditanggapi oleh dishub provinsi dki jakarta source
12618,2024-12-20T11:00:18.000Z,PDIP meenerima RUU HPP jadi UU Sekarang Rieke lagi actinh Dia kan artis,pdip meenerima ruu hpp jadi uu sekarang rieke lagi actinh dia kan artis
12619,2024-12-20T10:59:14.000Z,Dari masih RUU HPP PKS sudah menolak PDIP justeru yg terima,dari masih ruu hpp pks sudah menolak pdip justeru yg terima
12620,2024-12-20T10:06:28.000Z,Konflik dengan anggota DPR Habibie dianggap tidak efektif dalam mengatasi krisis ekonomi dan politik Kritik atas kebijakan Kebijakan ekonomi dan politik Habibie tidak sesuai dengan harapan masyarakat,konflik dengan anggota dpr habibie dianggap tidak efektif dalam mengatasi krisis ekonomi dan politik kritik atas kebijakan kebijakan ekonomi dan politik habibie tidak sesuai dengan harapan masyarakat
12621,2024-12-20T09:59:33.000Z,Airlangga menyebutkan kenaikan PPN menjadi persen merupakan keputusan DPR RI lewat pengesahan Undang Undang Nomor Tahun tentang Harmonisasi Peraturan Perpajakan HHP Saat itu apakah rakyat sudah tahu ?,airlangga menyebutkan kenaikan ppn menjadi persen merupakan keputusan dpr ri lewat pengesahan undang undang nomor tahun tentang harmonisasi peraturan perpajakan hhp saat itu apakah rakyat sudah tahu ?
12622,2024-12-20T09:51:47.000Z,ANGGOTA Komisi IV DPR RI Daniel Johan menegaskan bahwa Rancangan Undang undang RUU Masyarakat Adat saat ini masih dalam tahap proses pembahasan di DPR RI,anggota komisi iv dpr ri daniel johan menegaskan bahwa rancangan undang undang ruu masyarakat adat saat ini masih dalam tahap proses pembahasan di dpr ri
12623,2024-12-20T09:44:38.000Z,Konglomerat koruptor diberikan amesti sedang RakyatIndonesia yg menengah ke bawah diberikan kenaikan PPN ini kebijakan atau penginjakan cara berpikirnya gimana klu tak bisa olah negara serahkan ke yg lain Mahasiswa BEMseindonesia Aktivis,konglomerat koruptor diberikan amesti sedang rakyatindonesia yg menengah ke bawah diberikan kenaikan ppn ini kebijakan atau penginjakan cara berpikirnya gimana klu tak bisa olah negara serahkan ke yg lain mahasiswa bemseindonesia aktivis
12624,2024-12-20T00:00:00.000Z,Yusril Ihza Mahendra sebut pernyataan Presiden Prabowo Subianto yang akan memaafkan koruptor jika mengembalikan uang yang dikorupsi merupakan bagian rencana amnesti dan abolisi Menurut Menteri Koordinator Bidang Hukum Hak Asasi Manusia Imigrasi dan Pemasyarakatan Menko,yusril ihza mahendra sebut pernyataan presiden prabowo subianto yang akan memaafkan koruptor jika mengembalikan uang yang dikorupsi merupakan bagian rencana amnesti dan abolisi menurut menteri koordinator bidang hukum hak asasi manusia imigrasi dan pemasyarakatan menko
12625,2024-12-20T08:52:37.000Z,Buka matamu lebar waktu RUU HPP disahkan menjadi UU ditahun disitu ada Cak Imin PKB Menkumham Yosana PDIP Dolfie OFP anggota DPR RI Fraksi PDIP dapil Wonogiri Karanganyar Sragen Mreka yg paling bertanggung jawab membatalkan kenaikan PPN menjadi dithn,buka matamu lebar waktu ruu hpp disahkan menjadi uu ditahun disitu ada cak imin pkb menkumham yosana pdip dolfie ofp anggota dpr ri fraksi pdip dapil wonogiri karanganyar sragen mreka yg paling bertanggung jawab membatalkan kenaikan ppn menjadi dithn
12626,2024-12-20T07:51:45.000Z,Ya dimaafkan tp sluruh Krusakan Plemahan NKRI yg trjadi slm th trakhir tlg Tg Jawab Ketua kan dr PDIP harap sgr Syahkan RUU Prampasan Asset tsb demi Perkuatan NKRI ! Tp kl gak jg disyahkan mk Permintaan Maaf kalian DITOLAK !,ya dimaafkan tp sluruh krusakan plemahan nkri yg trjadi slm th trakhir tlg tg jawab ketua kan dr pdip harap sgr syahkan ruu prampasan asset tsb demi perkuatan nkri ! tp kl gak jg disyahkan mk permintaan maaf kalian ditolak !
12627,2024-12-19T13:07:10.000Z,Elite PDIP Minta Maaf Kehadiran Jokowi di Panggung Politik Dosa Kami,elite pdip minta maaf kehadiran jokowi di panggung politik dosa kami
12628,2024-12-20T07:19:49.000Z,Ibu Melati bersama Tim di Kantor Imigrasi Kelas I TPI Pangkalpinang dalam rangka silaturahmi sekaligus menyerap aspirasi pegawai dan masyarakat khususnya dalam masa reses sebagai Anggota DPR RI Komisi XIII serta memberikan Apresiasi dengan layanan yang diberikan oleh Imigrasi,ibu melati bersama tim di kantor imigrasi kelas i tpi pangkalpinang dalam rangka silaturahmi sekaligus menyerap aspirasi pegawai dan masyarakat khususnya dalam masa reses sebagai anggota dpr ri komisi xiii serta memberikan apresiasi dengan layanan yang diberikan oleh imigrasi
12629,2024-12-20T04:25:15.000Z,Makin terpojok aja dah RUU PERAMPASAN ASET Salam Jumat Berkah bagi kita semua Termasuk Prabowo Budi Arie Sri Mulyani Paspampres Wulan Guritno Dan DPR RI Selamat Hari Bela Negara !!,makin terpojok aja dah ruu perampasan aset salam jumat berkah bagi kita semua termasuk prabowo budi arie sri mulyani paspampres wulan guritno dan dpr ri selamat hari bela negara !!
12630,2024-12-20T04:07:42.000Z,Saya setuju klo dibuat hukuman mati untuk koruptor Cuma masalahnya anggota DPR yg buat undang undang bakal setuju gk? Termasuk anggota DPR dari partai Kita tantang aja siapa yg gk berani??,saya setuju klo dibuat hukuman mati untuk koruptor cuma masalahnya anggota dpr yg buat undang undang bakal setuju gk? termasuk anggota dpr dari partai kita tantang aja siapa yg gk berani??
12631,2024-12-20T03:55:36.000Z,Takutlah Masa baru bbrp bulan duduk di kursi yang paling mulia terhormat harus bertaruh dengan kebijakan yg pro rakyat ? Modal kampanye puluhan ratusan milyaran aja belum balik,takutlah masa baru bbrp bulan duduk di kursi yang paling mulia terhormat harus bertaruh dengan kebijakan yg pro rakyat ? modal kampanye puluhan ratusan milyaran aja belum balik
12632,2024-12-20T03:55:00.000Z,Semua kebijakan utk rakyat banyak pasti didasari o per UUngan yg harus disetujui o DPR RI,semua kebijakan utk rakyat banyak pasti didasari o per uungan yg harus disetujui o dpr ri
12633,2024-12-20T03:47:12.000Z,Jumat Pagiii Genkz Alhamdulillah Kepercayaan Publik pada DPR RI meningkat dengan Trend Positif nya Harapan kedepan nya DPR RI harus terus mempertahankan hal ini dg menampung aspirasi rakyat secara terbuka !! Emyu Mulan Presiden,jumat pagiii genkz alhamdulillah kepercayaan publik pada dpr ri meningkat dengan trend positif nya harapan kedepan nya dpr ri harus terus mempertahankan hal ini dg menampung aspirasi rakyat secara terbuka !! emyu mulan presiden
12634,2024-12-20T03:25:11.000Z,Buk terkait kebijakan kenaikan PPN apa tidak ada dialog perwusyaratan dan kemufakatan dengan DPR RI?,buk terkait kebijakan kenaikan ppn apa tidak ada dialog perwusyaratan dan kemufakatan dengan dpr ri?
12635,2024-12-20T03:09:53.000Z,Omong kosong kalo kader PDIP teriak soal kenaikan PPN hari ini Bapak Prabowo hanya meneruskan kebijakan yang diketok palu oleh DPR RI periode Diparlemen itu banyak PDIP seharusnya teriak sebelum UU APBN diberlakukan,omong kosong kalo kader pdip teriak soal kenaikan ppn hari ini bapak prabowo hanya meneruskan kebijakan yang diketok palu oleh dpr ri periode diparlemen itu banyak pdip seharusnya teriak sebelum uu apbn diberlakukan
12636,2024-12-20T02:49:33.000Z,Ketua DPR yang memimpin pengesahan uu tsb mesti digaplok mukanya pakai bakiak sampai babak belur,ketua dpr yang memimpin pengesahan uu tsb mesti digaplok mukanya pakai bakiak sampai babak belur
12637,2024-12-20T01:55:08.000Z,Padahal ada kader salah satu partai yg bangga memposting ttg penolakan pengesahan Undang Undang Nomor Tahun tentang Harmonisasi Peraturan Perpajakan HHP tetapi saat diberlakukan kenaikan PPN pada diam juga,padahal ada kader salah satu partai yg bangga memposting ttg penolakan pengesahan undang undang nomor tahun tentang harmonisasi peraturan perpajakan hhp tetapi saat diberlakukan kenaikan ppn pada diam juga
12638,2024-12-20T00:49:24.000Z,Ketua DPR RI menyarankan pemerintah mendengarkan masukan dari berbagai elemen masyarakat termasuk para pakar terhadap potensi yang bisa ditimbulkan dari kebijakan kenaikan PPN persen Mbak Puan meyakini kenaikan tersebut akan berdampak pada sektor usaha,ketua dpr ri menyarankan pemerintah mendengarkan masukan dari berbagai elemen masyarakat termasuk para pakar terhadap potensi yang bisa ditimbulkan dari kebijakan kenaikan ppn persen mbak puan meyakini kenaikan tersebut akan berdampak pada sektor usaha
12639,2024-12-20T00:31:21.000Z,RUU HPP diusulkan oleh Kemenkeu dibahas dan disepakati dgn DPR lalu disahkan Presiden pd akhir jadi UU Tarif PPN usulan Kemenkeu adl namun pd pembahasan DPR ditetapkan menjadi tahap lalu Nmn DPR skrg adl perwakilan partai dan bkn wakil rakyat,ruu hpp diusulkan oleh kemenkeu dibahas dan disepakati dgn dpr lalu disahkan presiden pd akhir jadi uu tarif ppn usulan kemenkeu adl namun pd pembahasan dpr ditetapkan menjadi tahap lalu nmn dpr skrg adl perwakilan partai dan bkn wakil rakyat
12640,2024-12-19T15:15:02.000Z,undang undang PPN bukannya produk wakil rakyat PDIP kita juga joss tenan,undang undang ppn bukannya produk wakil rakyat pdip kita juga joss tenan
12641,2024-12-19T14:57:32.000Z,Gagasan Baru Anggota Komisi IV DPR RI Usman Husin saar Reses di Kota Kupang Perlu Dibangun Sumur Bor di Lokasi Persawahan,gagasan baru anggota komisi iv dpr ri usman husin saar reses di kota kupang perlu dibangun sumur bor di lokasi persawahan
