no,timestamp,teks,teks_casefold,teks_token,teks_stopword,teks_stemming,teks_final
11325,2020-12-16T08:28:21.000Z,PSI bersama rakyat? Yang ada wakil rakyat pada walkout Rakyat mana? Masyarakat mana? Yang jelas PSI lagi cari panggung Soal RUU penistaan agama pake di tolak Cari panggung trus Tuch ada Panggung Hiburan Anak anak,psi bersama rakyat? yang ada wakil rakyat pada walkout rakyat mana? masyarakat mana? yang jelas psi lagi cari panggung soal ruu penistaan agama pake di tolak cari panggung trus tuch ada panggung hiburan anak anak,"['psi', 'bersama', 'rakyat', '?', 'yang', 'ada', 'wakil', 'rakyat', 'pada', 'walkout', 'rakyat', 'mana', '?', 'masyarakat', 'mana', '?', 'yang', 'jelas', 'psi', 'lagi', 'cari', 'panggung', 'soal', 'ruu', 'penistaan', 'agama', 'pake', 'di', 'tolak', 'cari', 'panggung', 'trus', 'tuch', 'ada', 'panggung', 'hiburan', 'anak', 'anak']","['psi', 'rakyat', '?', 'wakil', 'rakyat', 'walkout', 'rakyat', '?', 'masyarakat', '?', 'psi', 'cari', 'panggung', 'ruu', 'penistaan', 'agama', 'pake', 'tolak', 'cari', 'panggung', 'trus', 'tuch', 'panggung', 'hiburan', 'anak', 'anak']","['psi', 'rakyat', '', 'wakil', 'rakyat', 'walkout', 'rakyat', '', 'masyarakat', '', 'psi', 'cari', 'panggung', 'ruu', 'nista', 'agama', 'pake', 'tolak', 'cari', 'panggung', 'trus', 'tuch', 'panggung', 'hibur', 'anak', 'anak']",psi rakyat  wakil rakyat walkout rakyat  masyarakat  psi cari panggung ruu nista agama pake tolak cari panggung trus tuch panggung hibur anak anak
11326,2020-12-16T06:24:29.000Z,Anggota Komisi X DPR RI Yoyok Sukawi mendesak adanya angka pasti di dalam APBN untuk dunia olahraga Menurut Yoyok Sukawi yang termasuk anggota Panja RUU SKN sudah saatnya dunia olahraga lebih diperhatikan dgn memberi porsi anggaran yang lebih ideal,anggota komisi x dpr ri yoyok sukawi mendesak adanya angka pasti di dalam apbn untuk dunia olahraga menurut yoyok sukawi yang termasuk anggota panja ruu skn sudah saatnya dunia olahraga lebih diperhatikan dgn memberi porsi anggaran yang lebih ideal,"['anggota', 'komisi', 'x', 'dpr', 'ri', 'yoyok', 'sukawi', 'mendesak', 'adanya', 'angka', 'pasti', 'di', 'dalam', 'apbn', 'untuk', 'dunia', 'olahraga', 'menurut', 'yoyok', 'sukawi', 'yang', 'termasuk', 'anggota', 'panja', 'ruu', 'skn', 'sudah', 'saatnya', 'dunia', 'olahraga', 'lebih', 'diperhatikan', 'dgn', 'memberi', 'porsi', 'anggaran', 'yang', 'lebih', 'ideal']","['anggota', 'komisi', 'x', 'dpr', 'ri', 'yoyok', 'sukawi', 'mendesak', 'angka', 'apbn', 'dunia', 'olahraga', 'yoyok', 'sukawi', 'anggota', 'panja', 'ruu', 'skn', 'dunia', 'olahraga', 'diperhatikan', 'dgn', 'porsi', 'anggaran', 'ideal']","['anggota', 'komisi', 'x', 'dpr', 'ri', 'yoyok', 'sukawi', 'desak', 'angka', 'apbn', 'dunia', 'olahraga', 'yoyok', 'sukawi', 'anggota', 'panja', 'ruu', 'skn', 'dunia', 'olahraga', 'perhati', 'dgn', 'porsi', 'anggar', 'ideal']",anggota komisi x dpr ri yoyok sukawi desak angka apbn dunia olahraga yoyok sukawi anggota panja ruu skn dunia olahraga perhati dgn porsi anggar ideal
11327,2020-12-16T05:44:08.000Z,Walaupun vaksin yg didatangkan pemerintahan Jokowi itu buatan tim malaikat pecundang senior ini tetap akan meragukannya MERAGUKAN SEMUA KEBIJAKAN JOKOWI MUNGKIN SATU SATUNYA CARA FADLI ZON MEMPERTAHANKAN KURSI DPR RI,walaupun vaksin yg didatangkan pemerintahan jokowi itu buatan tim malaikat pecundang senior ini tetap akan meragukannya meragukan semua kebijakan jokowi mungkin satu satunya cara fadli zon mempertahankan kursi dpr ri,"['walaupun', 'vaksin', 'yg', 'didatangkan', 'pemerintahan', 'jokowi', 'itu', 'buatan', 'tim', 'malaikat', 'pecundang', 'senior', 'ini', 'tetap', 'akan', 'meragukannya', 'meragukan', 'semua', 'kebijakan', 'jokowi', 'mungkin', 'satu', 'satunya', 'cara', 'fadli', 'zon', 'mempertahankan', 'kursi', 'dpr', 'ri']","['vaksin', 'pemerintahan', 'jokowi', 'buatan', 'tim', 'malaikat', 'pecundang', 'senior', 'meragukannya', 'meragukan', 'kebijakan', 'jokowi', 'satunya', 'fadli', 'zon', 'mempertahankan', 'kursi', 'dpr', 'ri']","['vaksin', 'perintah', 'jokowi', 'buat', 'tim', 'malaikat', 'cundang', 'senior', 'ragu', 'ragu', 'bijak', 'jokowi', 'satu', 'fadli', 'zon', 'tahan', 'kursi', 'dpr', 'ri']",vaksin perintah jokowi buat tim malaikat cundang senior ragu ragu bijak jokowi satu fadli zon tahan kursi dpr ri
11328,2020-12-16T02:34:03.000Z,Bekas Perdana Menteri Datuk Seri Najib Razak pagi ini dilihat mengulangi amaran kepada kerajaan Perikatan Nasional PN susulan kelulusan Rang Undang Undang Perbekalan Belanjawan Dipercayai kata dua wakil rakyat Barisan Nasional BN itu,bekas perdana menteri datuk seri najib razak pagi ini dilihat mengulangi amaran kepada kerajaan perikatan nasional pn susulan kelulusan rang undang undang perbekalan belanjawan dipercayai kata dua wakil rakyat barisan nasional bn itu,"['bekas', 'perdana', 'menteri', 'datuk', 'seri', 'najib', 'razak', 'pagi', 'ini', 'dilihat', 'mengulangi', 'amaran', 'kepada', 'kerajaan', 'perikatan', 'nasional', 'pn', 'susulan', 'kelulusan', 'rang', 'undang', 'undang', 'perbekalan', 'belanjawan', 'dipercayai', 'kata', 'dua', 'wakil', 'rakyat', 'barisan', 'nasional', 'bn', 'itu']","['bekas', 'perdana', 'menteri', 'datuk', 'seri', 'najib', 'razak', 'pagi', 'mengulangi', 'amaran', 'kerajaan', 'perikatan', 'nasional', 'pn', 'susulan', 'kelulusan', 'rang', 'undang', 'undang', 'perbekalan', 'belanjawan', 'dipercayai', 'wakil', 'rakyat', 'barisan', 'nasional', 'bn']","['bekas', 'perdana', 'menteri', 'datuk', 'seri', 'najib', 'razak', 'pagi', 'ulang', 'amar', 'raja', 'ikat', 'nasional', 'pn', 'susul', 'kelulus', 'rang', 'undang', 'undang', 'bekal', 'belanjawan', 'percaya', 'wakil', 'rakyat', 'baris', 'nasional', 'bn']",bekas perdana menteri datuk seri najib razak pagi ulang amar raja ikat nasional pn susul kelulus rang undang undang bekal belanjawan percaya wakil rakyat baris nasional bn
11329,2020-12-15T23:59:52.000Z,Tidak sedikit anggota DPR yang melihat RUU Perlindungan PRT dari kacamata majikan atau pemberi kerja menganggap RUU PRT sebagai ancaman yang bisa mengkriminalisasi majikan di masa depan,tidak sedikit anggota dpr yang melihat ruu perlindungan prt dari kacamata majikan atau pemberi kerja menganggap ruu prt sebagai ancaman yang bisa mengkriminalisasi majikan di masa depan,"['tidak', 'sedikit', 'anggota', 'dpr', 'yang', 'melihat', 'ruu', 'perlindungan', 'prt', 'dari', 'kacamata', 'majikan', 'atau', 'pemberi', 'kerja', 'menganggap', 'ruu', 'prt', 'sebagai', 'ancaman', 'yang', 'bisa', 'mengkriminalisasi', 'majikan', 'di', 'masa', 'depan']","['anggota', 'dpr', 'ruu', 'perlindungan', 'prt', 'kacamata', 'majikan', 'pemberi', 'kerja', 'menganggap', 'ruu', 'prt', 'ancaman', 'mengkriminalisasi', 'majikan']","['anggota', 'dpr', 'ruu', 'lindung', 'prt', 'kacamata', 'majikan', 'beri', 'kerja', 'anggap', 'ruu', 'prt', 'ancam', 'kriminalisasi', 'majikan']",anggota dpr ruu lindung prt kacamata majikan beri kerja anggap ruu prt ancam kriminalisasi majikan
11330,2020-12-15T23:05:36.000Z,Seramai wakil rakyat menyokong tidak menyokong sementara seorang tidak hadir ICYMI AWANInews AWANIpagi,seramai wakil rakyat menyokong tidak menyokong sementara seorang tidak hadir icymi awaninews awanipagi,"['seramai', 'wakil', 'rakyat', 'menyokong', 'tidak', 'menyokong', 'sementara', 'seorang', 'tidak', 'hadir', 'icymi', 'awaninews', 'awanipagi']","['seramai', 'wakil', 'rakyat', 'menyokong', 'menyokong', 'hadir', 'icymi', 'awaninews', 'awanipagi']","['serama', 'wakil', 'rakyat', 'sokong', 'sokong', 'hadir', 'icymi', 'awaninews', 'awanipagi']",serama wakil rakyat sokong sokong hadir icymi awaninews awanipagi
11331,2020-12-15T17:26:40.000Z,Kepala BRSDM menyampaikan sambutan pada Kunjungan Kerja Reses Komisi IV Masa Persidangan II Tahun di RisetdanSDMKP UntukIndonesiaMaju,kepala brsdm menyampaikan sambutan pada kunjungan kerja reses komisi iv masa persidangan ii tahun di risetdansdmkp untukindonesiamaju,"['kepala', 'brsdm', 'menyampaikan', 'sambutan', 'pada', 'kunjungan', 'kerja', 'reses', 'komisi', 'iv', 'masa', 'persidangan', 'ii', 'tahun', 'di', 'risetdansdmkp', 'untukindonesiamaju']","['kepala', 'brsdm', 'sambutan', 'kunjungan', 'kerja', 'reses', 'komisi', 'iv', 'persidangan', 'ii', 'risetdansdmkp', 'untukindonesiamaju']","['kepala', 'brsdm', 'sambut', 'kunjung', 'kerja', 'reses', 'komisi', 'iv', 'sidang', 'ii', 'risetdansdmkp', 'untukindonesiamaju']",kepala brsdm sambut kunjung kerja reses komisi iv sidang ii risetdansdmkp untukindonesiamaju
11332,2020-12-15T16:10:22.000Z,Kemiskinan jadi bukti kegagalan pemerintah dalam menginterpretasikan kebutuhan rakyat Seorang Mantan Wakil Rakyat Lah Bapak waktu menjabat sebagai wakil rakyat kenapa tidak secara optimal menyalurkan aspirasi rakyat? Banyak yang gak suka sama Bapak gara gara itu!,kemiskinan jadi bukti kegagalan pemerintah dalam menginterpretasikan kebutuhan rakyat seorang mantan wakil rakyat lah bapak waktu menjabat sebagai wakil rakyat kenapa tidak secara optimal menyalurkan aspirasi rakyat? banyak yang gak suka sama bapak gara gara itu!,"['kemiskinan', 'jadi', 'bukti', 'kegagalan', 'pemerintah', 'dalam', 'menginterpretasikan', 'kebutuhan', 'rakyat', 'seorang', 'mantan', 'wakil', 'rakyat', 'lah', 'bapak', 'waktu', 'menjabat', 'sebagai', 'wakil', 'rakyat', 'kenapa', 'tidak', 'secara', 'optimal', 'menyalurkan', 'aspirasi', 'rakyat', '?', 'banyak', 'yang', 'gak', 'suka', 'sama', 'bapak', 'gara', 'gara', 'itu', '!']","['kemiskinan', 'bukti', 'kegagalan', 'pemerintah', 'menginterpretasikan', 'kebutuhan', 'rakyat', 'mantan', 'wakil', 'rakyat', 'menjabat', 'wakil', 'rakyat', 'optimal', 'menyalurkan', 'aspirasi', 'rakyat', '?', 'gak', 'suka', 'gara', 'gara', '!']","['miskin', 'bukti', 'gagal', 'perintah', 'interpretasi', 'butuh', 'rakyat', 'mantan', 'wakil', 'rakyat', 'jabat', 'wakil', 'rakyat', 'optimal', 'salur', 'aspirasi', 'rakyat', '', 'gak', 'suka', 'gara', 'gara', '']",miskin bukti gagal perintah interpretasi butuh rakyat mantan wakil rakyat jabat wakil rakyat optimal salur aspirasi rakyat  gak suka gara gara 
11333,2020-12-15T15:13:26.000Z,Makanya anda jangan menggiring opini nntn karni mengatakan langsung di acara ILC bahwa itu kebijakan management teamnya sendiri untuk berhenti sementara waktu Giring opini terusss wakil rakyat kok makan isu murahan,makanya anda jangan menggiring opini nntn karni mengatakan langsung di acara ilc bahwa itu kebijakan management teamnya sendiri untuk berhenti sementara waktu giring opini terusss wakil rakyat kok makan isu murahan,"['makanya', 'anda', 'jangan', 'menggiring', 'opini', 'nntn', 'karni', 'mengatakan', 'langsung', 'di', 'acara', 'ilc', 'bahwa', 'itu', 'kebijakan', 'management', 'teamnya', 'sendiri', 'untuk', 'berhenti', 'sementara', 'waktu', 'giring', 'opini', 'terusss', 'wakil', 'rakyat', 'kok', 'makan', 'isu', 'murahan']","['menggiring', 'opini', 'nntn', 'karni', 'langsung', 'acara', 'ilc', 'kebijakan', 'management', 'teamnya', 'berhenti', 'giring', 'opini', 'terusss', 'wakil', 'rakyat', 'makan', 'isu', 'murahan']","['giring', 'opini', 'nntn', 'karni', 'langsung', 'acara', 'ilc', 'bijak', 'management', 'teamnya', 'henti', 'giring', 'opini', 'terusss', 'wakil', 'rakyat', 'makan', 'isu', 'murah']",giring opini nntn karni langsung acara ilc bijak management teamnya henti giring opini terusss wakil rakyat makan isu murah
11334,2020-12-15T14:06:40.000Z,Mataram Kalapas Sumbawa Besar menghadiri kegiatan Kunjungan Kerja Reses Komisi III DPR RI Masa Persidangan II Tahun Sidang di Kantor Wilayah Kementerian Hukum dan HAM Nusa Tenggara Barat hari ini,mataram kalapas sumbawa besar menghadiri kegiatan kunjungan kerja reses komisi iii dpr ri masa persidangan ii tahun sidang di kantor wilayah kementerian hukum dan ham nusa tenggara barat hari ini,"['mataram', 'kalapas', 'sumbawa', 'besar', 'menghadiri', 'kegiatan', 'kunjungan', 'kerja', 'reses', 'komisi', 'iii', 'dpr', 'ri', 'masa', 'persidangan', 'ii', 'tahun', 'sidang', 'di', 'kantor', 'wilayah', 'kementerian', 'hukum', 'dan', 'ham', 'nusa', 'tenggara', 'barat', 'hari', 'ini']","['mataram', 'kalapas', 'sumbawa', 'menghadiri', 'kegiatan', 'kunjungan', 'kerja', 'reses', 'komisi', 'iii', 'dpr', 'ri', 'persidangan', 'ii', 'sidang', 'kantor', 'wilayah', 'kementerian', 'hukum', 'ham', 'nusa', 'tenggara', 'barat']","['mataram', 'kalapas', 'sumbawa', 'hadir', 'giat', 'kunjung', 'kerja', 'reses', 'komisi', 'iii', 'dpr', 'ri', 'sidang', 'ii', 'sidang', 'kantor', 'wilayah', 'menteri', 'hukum', 'ham', 'nusa', 'tenggara', 'barat']",mataram kalapas sumbawa hadir giat kunjung kerja reses komisi iii dpr ri sidang ii sidang kantor wilayah menteri hukum ham nusa tenggara barat
11335,2020-12-15T13:25:12.000Z,MangcekBicek Hari ini Pukul WIB Tim dari Kantor Imigrasi Palembang bersama dengan Kanwil Kemenkumham SumSel mengantarkan Kepulangan Anggota Komisi III DPR RI yang sebulumnya telah mengadakan kunjungan kerja Reses Masa Persidangan II Tahun sidang,mangcekbicek hari ini pukul wib tim dari kantor imigrasi palembang bersama dengan kanwil kemenkumham sumsel mengantarkan kepulangan anggota komisi iii dpr ri yang sebulumnya telah mengadakan kunjungan kerja reses masa persidangan ii tahun sidang,"['mangcekbicek', 'hari', 'ini', 'pukul', 'wib', 'tim', 'dari', 'kantor', 'imigrasi', 'palembang', 'bersama', 'dengan', 'kanwil', 'kemenkumham', 'sumsel', 'mengantarkan', 'kepulangan', 'anggota', 'komisi', 'iii', 'dpr', 'ri', 'yang', 'sebulumnya', 'telah', 'mengadakan', 'kunjungan', 'kerja', 'reses', 'masa', 'persidangan', 'ii', 'tahun', 'sidang']","['mangcekbicek', 'wib', 'tim', 'kantor', 'imigrasi', 'palembang', 'kanwil', 'kemenkumham', 'sumsel', 'mengantarkan', 'kepulangan', 'anggota', 'komisi', 'iii', 'dpr', 'ri', 'sebulumnya', 'mengadakan', 'kunjungan', 'kerja', 'reses', 'persidangan', 'ii', 'sidang']","['mangcekbicek', 'wib', 'tim', 'kantor', 'imigrasi', 'palembang', 'kanwil', 'kemenkumham', 'sumsel', 'antar', 'pulang', 'anggota', 'komisi', 'iii', 'dpr', 'ri', 'sebulumnya', 'ada', 'kunjung', 'kerja', 'reses', 'sidang', 'ii', 'sidang']",mangcekbicek wib tim kantor imigrasi palembang kanwil kemenkumham sumsel antar pulang anggota komisi iii dpr ri sebulumnya ada kunjung kerja reses sidang ii sidang
11336,2020-12-15T11:35:37.000Z,Upaya Pemerintah dan DPR RI memulihkan perekonomian nasional melalui pengesahan UU Cipta Kerja mendapat sorotan dari kalangan buruh mahasiswa dan kelompok kepentingan Sejumlah pasal dapat meningkatkan kesejahteraan buruh dan masyarakat secara umum,upaya pemerintah dan dpr ri memulihkan perekonomian nasional melalui pengesahan uu cipta kerja mendapat sorotan dari kalangan buruh mahasiswa dan kelompok kepentingan sejumlah pasal dapat meningkatkan kesejahteraan buruh dan masyarakat secara umum,"['upaya', 'pemerintah', 'dan', 'dpr', 'ri', 'memulihkan', 'perekonomian', 'nasional', 'melalui', 'pengesahan', 'uu', 'cipta', 'kerja', 'mendapat', 'sorotan', 'dari', 'kalangan', 'buruh', 'mahasiswa', 'dan', 'kelompok', 'kepentingan', 'sejumlah', 'pasal', 'dapat', 'meningkatkan', 'kesejahteraan', 'buruh', 'dan', 'masyarakat', 'secara', 'umum']","['upaya', 'pemerintah', 'dpr', 'ri', 'memulihkan', 'perekonomian', 'nasional', 'pengesahan', 'uu', 'cipta', 'kerja', 'sorotan', 'kalangan', 'buruh', 'mahasiswa', 'kelompok', 'kepentingan', 'pasal', 'meningkatkan', 'kesejahteraan', 'buruh', 'masyarakat']","['upaya', 'perintah', 'dpr', 'ri', 'pulih', 'ekonomi', 'nasional', 'kesah', 'uu', 'cipta', 'kerja', 'sorot', 'kalang', 'buruh', 'mahasiswa', 'kelompok', 'penting', 'pasal', 'tingkat', 'sejahtera', 'buruh', 'masyarakat']",upaya perintah dpr ri pulih ekonomi nasional kesah uu cipta kerja sorot kalang buruh mahasiswa kelompok penting pasal tingkat sejahtera buruh masyarakat
11337,2020-12-15T08:33:23.000Z,Pada Kunjungan Kerja Reses ke Sumsel DPR RI juga meninjau langsung PT Indofood Sukses Makmur Sumsel terkait dampak pandemi Covid dan program bantuan subsidi upah BSU yang disalurkan pemerintah,pada kunjungan kerja reses ke sumsel dpr ri juga meninjau langsung pt indofood sukses makmur sumsel terkait dampak pandemi covid dan program bantuan subsidi upah bsu yang disalurkan pemerintah,"['pada', 'kunjungan', 'kerja', 'reses', 'ke', 'sumsel', 'dpr', 'ri', 'juga', 'meninjau', 'langsung', 'pt', 'indofood', 'sukses', 'makmur', 'sumsel', 'terkait', 'dampak', 'pandemi', 'covid', 'dan', 'program', 'bantuan', 'subsidi', 'upah', 'bsu', 'yang', 'disalurkan', 'pemerintah']","['kunjungan', 'kerja', 'reses', 'sumsel', 'dpr', 'ri', 'meninjau', 'langsung', 'pt', 'indofood', 'sukses', 'makmur', 'sumsel', 'terkait', 'dampak', 'pandemi', 'covid', 'program', 'bantuan', 'subsidi', 'upah', 'bsu', 'disalurkan', 'pemerintah']","['kunjung', 'kerja', 'reses', 'sumsel', 'dpr', 'ri', 'tinjau', 'langsung', 'pt', 'indofood', 'sukses', 'makmur', 'sumsel', 'kait', 'dampak', 'pandemi', 'covid', 'program', 'bantu', 'subsidi', 'upah', 'bsu', 'salur', 'perintah']",kunjung kerja reses sumsel dpr ri tinjau langsung pt indofood sukses makmur sumsel kait dampak pandemi covid program bantu subsidi upah bsu salur perintah
11338,2020-12-15T07:46:10.000Z,Wakil Ketua DPR RI membantah kabar bohong atau hoaks yang beredar di media sosial khususnya terkait hak hak buruh yang ada dalam Rancangan Undang Undang Cipta Kerja RUU Ciptaker yang telah disetujui menjadi UU dalam Rapat Paripurna DPR,wakil ketua dpr ri membantah kabar bohong atau hoaks yang beredar di media sosial khususnya terkait hak hak buruh yang ada dalam rancangan undang undang cipta kerja ruu ciptaker yang telah disetujui menjadi uu dalam rapat paripurna dpr,"['wakil', 'ketua', 'dpr', 'ri', 'membantah', 'kabar', 'bohong', 'atau', 'hoaks', 'yang', 'beredar', 'di', 'media', 'sosial', 'khususnya', 'terkait', 'hak', 'hak', 'buruh', 'yang', 'ada', 'dalam', 'rancangan', 'undang', 'undang', 'cipta', 'kerja', 'ruu', 'ciptaker', 'yang', 'telah', 'disetujui', 'menjadi', 'uu', 'dalam', 'rapat', 'paripurna', 'dpr']","['wakil', 'ketua', 'dpr', 'ri', 'membantah', 'kabar', 'bohong', 'hoaks', 'beredar', 'media', 'sosial', 'terkait', 'hak', 'hak', 'buruh', 'rancangan', 'undang', 'undang', 'cipta', 'kerja', 'ruu', 'ciptaker', 'disetujui', 'uu', 'rapat', 'paripurna', 'dpr']","['wakil', 'ketua', 'dpr', 'ri', 'ban', 'kabar', 'bohong', 'hoaks', 'edar', 'media', 'sosial', 'kait', 'hak', 'hak', 'buruh', 'rancang', 'undang', 'undang', 'cipta', 'kerja', 'ruu', 'ciptaker', 'tuju', 'uu', 'rapat', 'paripurna', 'dpr']",wakil ketua dpr ri ban kabar bohong hoaks edar media sosial kait hak hak buruh rancang undang undang cipta kerja ruu ciptaker tuju uu rapat paripurna dpr
11339,2020-12-15T06:41:21.000Z,kunker reses komisi XI DPR RI x OJK DIY OJK DIY plazamultimedia plazamultimediayogyakarta inarmandastheniawetrust komisixidprri senator dprri ojkindonesia wakilrakyat otoritasjasakeuangan,kunker reses komisi xi dpr ri x ojk diy ojk diy plazamultimedia plazamultimediayogyakarta inarmandastheniawetrust komisixidprri senator dprri ojkindonesia wakilrakyat otoritasjasakeuangan,"['kunker', 'reses', 'komisi', 'xi', 'dpr', 'ri', 'x', 'ojk', 'diy', 'ojk', 'diy', 'plazamultimedia', 'plazamultimediayogyakarta', 'inarmandastheniawetrust', 'komisixidprri', 'senator', 'dprri', 'ojkindonesia', 'wakilrakyat', 'otoritasjasakeuangan']","['kunker', 'reses', 'komisi', 'xi', 'dpr', 'ri', 'x', 'ojk', 'diy', 'ojk', 'diy', 'plazamultimedia', 'plazamultimediayogyakarta', 'inarmandastheniawetrust', 'komisixidprri', 'senator', 'dprri', 'ojkindonesia', 'wakilrakyat', 'otoritasjasakeuangan']","['kunker', 'reses', 'komisi', 'xi', 'dpr', 'ri', 'x', 'ojk', 'diy', 'ojk', 'diy', 'plazamultimedia', 'plazamultimediayogyakarta', 'inarmandastheniawetrust', 'komisixidprri', 'senator', 'dprri', 'ojkindonesia', 'wakilrakyat', 'otoritasjasakeuangan']",kunker reses komisi xi dpr ri x ojk diy ojk diy plazamultimedia plazamultimediayogyakarta inarmandastheniawetrust komisixidprri senator dprri ojkindonesia wakilrakyat otoritasjasakeuangan
11340,2020-12-15T06:36:56.000Z,Kapolda Sumsel Terima Kunker Reses Komisi III DPR RI lewat NET,kapolda sumsel terima kunker reses komisi iii dpr ri lewat net,"['kapolda', 'sumsel', 'terima', 'kunker', 'reses', 'komisi', 'iii', 'dpr', 'ri', 'lewat', 'net']","['kapolda', 'sumsel', 'terima', 'kunker', 'reses', 'komisi', 'iii', 'dpr', 'ri', 'net']","['kapolda', 'sumsel', 'terima', 'kunker', 'reses', 'komisi', 'iii', 'dpr', 'ri', 'net']",kapolda sumsel terima kunker reses komisi iii dpr ri net
11341,2020-12-15T06:00:24.000Z,Tunjangan Anggota DPRD DKI Rapat paripurna Dewan Perwakilan Rakyat Daerah DPRD DKI Jakarta diwarna aksi meninggalkan ruang rapat walk out,tunjangan anggota dprd dki rapat paripurna dewan perwakilan rakyat daerah dprd dki jakarta diwarna aksi meninggalkan ruang rapat walk out,"['tunjangan', 'anggota', 'dprd', 'dki', 'rapat', 'paripurna', 'dewan', 'perwakilan', 'rakyat', 'daerah', 'dprd', 'dki', 'jakarta', 'diwarna', 'aksi', 'meninggalkan', 'ruang', 'rapat', 'walk', 'out']","['tunjangan', 'anggota', 'dprd', 'dki', 'rapat', 'paripurna', 'dewan', 'perwakilan', 'rakyat', 'daerah', 'dprd', 'dki', 'jakarta', 'diwarna', 'aksi', 'meninggalkan', 'ruang', 'rapat', 'walk', 'out']","['tunjang', 'anggota', 'dprd', 'dki', 'rapat', 'paripurna', 'dewan', 'wakil', 'rakyat', 'daerah', 'dprd', 'dki', 'jakarta', 'warna', 'aksi', 'tinggal', 'ruang', 'rapat', 'walk', 'out']",tunjang anggota dprd dki rapat paripurna dewan wakil rakyat daerah dprd dki jakarta warna aksi tinggal ruang rapat walk out
