no,teks_processed,base_score_inset,compound_score,sentiment
11139,denga polarisasi situasi saat ini gera pro demokrasi bagi konsentrasi dalam sikap suatu isu saya ingat bahwa RKUHP dan RUU PAS DPR RI akan pengesahan akhir tahun reformasidikorupsi,5.0,0.7184212081070996,positive
11140,zonasi kurikulum sudah bikin kacau tatanan didik dinegri ini jangan tambah kacau lagi dengan kebijakan yang belum jelas,2.0,-0.8105448249020624,negative
11141,asa dari kapan tau kan memang begitu ganti menteri ganti kebijakan problem lama ini anggota dewan yang kata wakil rakyat MANA SAJA ENTOT ! kok baru diributin sekarang fenomena ganti menteri ganti kebijakan,-5.0,-0.6915544177442167,negative
11142,ini yang saya sayang komentar soal UN dan komentar kebijakan ganti demikian juga pak komentar kait kebijakan pemerintah sekarang apa tidak dapat ya seperti di amerika biar yang cerewet itu anggota DPR atau amat,-9.0,-0.9400942238189955,negative
11143,kalimantanpost komisi IX DPR RI prioritas RUU farmasi banjarmasin tribanjar,3.0,0.5267415375673765,positive
11144,banyak lampu PJU yang mati di kota tangsel warga adu ke wakil rakyat saat reses,5.0,0.7184212081070996,positive
11145,menteri tidak mau jadi pihak yang sok tau terus rumus kebijakan sendiri bagai pengolahan bagai father know every things tidak mas punya rekam jejak panjang bagai tahun penuh kepemimpinan komisi IV DPR RI bagai dengar yang baik,-6.0,-0.9792616659907759,negative
11146,pak yang hormat anda kan banyak relasi di DPR RI minta buat undang undang biar para koruptor dan para leceh sex di beri hukum mati tanpa di beri ampun,16.0,0.9234405899932313,positive
11147,badan akuntabilitas uang negara BAKN DPR RI pelaksanaan kunjung kerja ke universitas udayana dalam rangka dapat masuk kait kebijakan kelola dana otsus provinsi aceh papua dan papua barat,8.0,0.8555415792658776,positive
11148,dewan wakil rakyat DPR harus realistis dalam tentu target legislasi rancangan undang undang dalam satu tahun kerja demikian kata direktur,10.0,0.9000703207408192,positive
11149,tolong kaji kebijakan ini sekali tes IQ tri didik ini saya sangsi sama beliau,13.0,0.937127104577154,positive
11150,kenapa RUU itu dapat masuk prolegnas ? ? ingat pasal ayat segala warga negara sama kedudukan di dalam hukum dan pemerintah dan wajib junjung hukum dan pemerintah itu dengan tidak ada kecuali,-4.0,-0.936685888714782,negative
11151,DPR RI fokus godok RUU farmasi lutfi kita sampai aspirasi mahasiswa via com,5.0,0.7184212081070996,positive
11152,IMHO kayak harus di cc ke para anggota DPR deh pak zul kan mereka yang bikin undang undang,-10.0,-0.9000703207408192,negative
11153,maros bahas rencana kunjung kerja reses komisi IV DPR RI ke oleh plt kepala dan jabatan struktural risetdansdmkp,12.0,0.9273739248094985,positive
11154,pak ustad zul anda kan punya kawan yang jadi anggota DPR RI usulin dong agar buat undang undang hukum mati buat koruptor berani tidak ? ?,-3.0,-0.5573704017131538,negative
11155,banyak RUU masuk badan legislasi baleg DPR RI ke kepemimpinan agar masuk dalam program legislasi nasional prolegnas prioritas ada tiga regulasi yang acu pada mekanisme omnibus law liput ketenagakerjaan pindah ibu kota dan paja,-14.0,-0.9450887908327322,negative
11156,hasil tripartit ada RUU yang masuk prolegnas prioritas di dalam ada tiga omnibus yakni soal lapang kerja ibu kota negara dan pajak kata wakil ketua baleg DPR lengkap nasdemantimahar,7.0,0.8224628936244653,positive
11157,moga observasi dan analisa belum keputusan kebijakan jika tak mampu kibar bendera putih masih banyak yang mampu karena sesuai dengan bidang cc,3.0,-0.9009196522803767,negative
11158,ekor bibit lobster mutiara jual harga rp sd max rp jika sudah besar satu ekor misal jadi gram kali harga rp juta kg maka yang satu ekor tadi jadi rp juta untuk xnya belajar hitung dulu tg pasti vietnam lebih pintar dari kita,17.0,0.9632704559404183,positive
11159,belajar baru omong ! lobster belum dapat dibreedingkan ini house semua bibit alam vietnam budidaya hanya besar dan hanya dari indonesia mereka dapat dapat lewat singapura atau yang langsung negara lain yang punya bibit tidak mau jual bibit kecuali kita karena bodoh,-9.0,-0.9800300307153101,negative
11160,anggota DPR RI endang tampung aspirasi masyarakat cianjur link jabarnews jabarupdate beritajawabarat beritahiperlokal cianjur dprri endangsetiawatithorari partaigerindra kadergerindra reses aspirasimasyarakat potensisda,-3.0,-0.5267415375673765,negative
11161,lama ini anggota dpr sudah sesuai aspirasi rakyat yang pilih,-8.0,-0.8555415792658776,negative
11162,kita harap tahun besok anggota dan anggota legislatif umum temu kembali jati diri dan fungsi bagai wakil rakyat mereka harus hadir dalam suasana bagi masyarakat gundah gulana akibat kebijakan penyelenggaraan negara ini harap kita di,3.0,0.5267415375673765,positive
11163,dalam sistem kita semua anggota adalah penentang karena presiden dan kabinet adalah ruling majority meski ketua parpol mereka masuk kabinet mereka harus sadar bahwa kontrak mereka dengan rakyat jadi suara parpol kalah di hadap aspirasi rakyat pilih mereka,-24.0,-0.9910785784257807,negative
11164,masyarakat mana yang percaya mereka wakil rakyat ? ini cuma syarat demokrasi saja ada legislatif apalagi cuma jadi lembaga dukungan kebijakan eksekutif saja,-6.0,-0.7845273796582746,negative
11165,khilafah dukungan ISIS persekusi dll jamin undang undang ? ? wkwkwk ALHAMDULILLAH kami tidur nyenyak malam ini dan malam ikut,5.0,0.7003492917357613,positive
11166,anda sehat ? ? yang buat undang undang lembaga anda pemerintah laksana undang undang anda salah ? situ wakil rakyat bukan ? ?,-14.0,-0.9545241632817338,negative
11167,ini dapat jadi karena perppu no terima DPR RI bagai undang undang baru tetapi keputusan ini sesal karena cara signifikan mangkas prosedur hukum acara larang maupun bubar ormas dengan hapus mekanisme tegur dan periksa adil,0.0,-0.6683612787010148,negative
11168,wakil ketua DPR RI azis syamsuddin yakin pemerintah punya timbang matang dan komprehensif belum ambil kebijakan larang aktivitas organisasi front bela islam FPI,8.0,0.9686455208676235,positive
11169,misbakhun ajak konstituen di jatim untuk paham kebijakan dan upaya keras pemerintah presiden jokowi dalam tanggulang efek pandemi covid,11.0,0.9152773258948753,positive
11170,ketua partai partai nasdem DPR RI ahmad sama ali merepons kebijakan pemerintah yang terbit surat keputusan sama SKB tiga menteri dan lembaga kait larang giat front bela islam FPI fpidibubarkan,7.0,0.8224628936244653,positive
11171,anggota DPR tanya kebijakan larang aktivitas FPI,-1.0,-0.20228869496966945,negative
11172,nama fahri hamzah sama sama wakil ketua DPR RI hanyafraksinya dari PKS sama politis asal PKS fadli begitu santer serang tiap kebijakan pemerintah,9.0,0.8806721767742777,positive
11173,ketua komisi II DPR herman herry dukungan kebijakan pemerintah larang seluruh giat dan penggunaan simbol front bela islam FPI dan minta tegak hukum jalan kebijakan itu dengan tegas dan profesional,18.0,0.9656820512306714,positive
11174,anggota DPR RI ini tanya kebijakan pemerintah yang larang aktivitas FPI,-6.0,-0.7782533221506259,negative
11175,tetap saja mereka serap aspirasi dari DAPIL nya masing saat reses untuk di juang di DPR RI jika aspirasi tidak sesuai dengan komisi yang di tempat kan dapat lewat wadah partai mereka sampai untuk juang oleh anggota partai yang komisi nya sesuai,0.0,-0.8030921296990879,negative
11176,anggota DPR kamu kira kerja orang ? kebijakan nya kolektif kolegial atas nama partai kritisi kok bilang jadi tuhan ? resiko menjd jabatan publik dengan terima caci maki itu sudah biasa jika bawa asa ya di rumah saja contoh goodbener serbu buzzer kaum OD tahun SELOW SAJA tuh,4.0,0.6123724356957946,positive
11177,anggota DPR papar kebijakan pemerintah tangan pandemi COVID,-7.0,-0.8224628936244653,negative
11178,ketua partai PKS di DPR RI jazuli juwaini adalah salah satu orang yang paling lantang penolakan kebijakan pelaksanaan kembali layan calling visa bagi beberapa negara masuk israel,-6.0,-0.7782533221506259,negative
11179,ke pilih anggota DPR jelas kebijakan jokowi atas COVID,-5.0,-0.6914570903297951,negative
11180,miris dengar nya saya mbak wakil rakyat sama para jabatan tidak ada respon nya para jabatan kata dengar aspirasi rakyat malaj ada yang pemakaian hastag jubir rakyat,4.0,-0.6965638893816957,negative
11181,asli itu WA ke pak fadlie zon tetapi sama sekali tidak ada balas nya bahkan salam pun tidak di balas dalam status bagai anggota DPR RI bagaimana mau tampung dan salur aspirasi rakyat jika salam dari rakyat saja tidak di balas,-10.0,-0.985973312792012,negative
11182,terus hobi anggota DPR periode belum dari partai PKS di tengah rapat paripurna malah dia tonton bokep,-14.0,-0.8393414409049365,negative
11183,halo gimana ? benar indak mau mikir RUU PKS nih ? huf yauda,6.0,0.784095862220642,positive
11184,jika konsep awal dapat unduh pdfnya di SIMAS PUU,4.0,0.6369499429264264,positive
11185,jika kepo tentang RUU EBT yang akan buat ini dapat lihat info mana min ?,1.0,0.17785756046362944,positive
11186,hak untuk lupa harus pengaturan dalam RUU lindung data pribadi pengaturan ini akan jamin pasti hukum adil dan tara tiap orang di depan hukum moga para anggota DPR pikir soal ini,10.0,0.9060609860313151,positive
11187,RUU EBT masih di masuk prolegnas pres akhir sudah proses ke setneg untuk dittd presiden moga pres EBT segera keluar,5.0,0.7184212081070996,positive
11188,anggota komisi IX partai terus lanjut giat reses penggunaan dengar serap aspirasi masyarakat desa lantula jaya witaponda morowali sulawesi tengah,11.0,0.9152773258948753,positive
11189,wakil ketua DPR RI dari partai nasdem rachmad gobel dorong produktivitas tani di gorontalo untuk bangun ekosistem tani di gorontalo dalam kunjung reses ke gorontalo utara jumat rachmad gobel serah bantu alat mesin tani alsintan,10.0,0.9000703207408192,positive
11190,RUU lindung pasar harus segera bentuk,6.0,0.7782533221506259,positive
11191,setjen dan BK DPR gali masuk RUU provinsi kalbar,-3.0,-0.5267415375673765,negative
11192,teliti jadi aspek penting hasil produk kebijakan,10.0,0.9000703207408192,positive
11193,sahkan RUU p KS hapus keras seksual penuh hak korban ! sahkanruupks tandatangani petisi ! lewat,-5.0,-0.6614759220746924,negative
11194,kapai juga ikut bahas RUU itu lebih penting jangan hanya dapat bilang susah sahkanruupks sahkanruupks sahkanruupks,-6.0,0.03277364352873279,neutral
11195,oktober jadi masa puncak kontroversi pengusunan RUU cipta kerja di tengah gelombang demonstrasi dewan wakil rakyat pengesahan undang undang sapu jagat yang nilai ancam buruh dan lingkung hidup ini majalahtempo,-12.0,-0.9273739248094985,negative
11196,saya sendiri konsisten dukungan RUU PKS karena peduli kondisi korban juga agar ruang publik jadi lebih aman hasil dapat alih penggunaan mobil pribadi ke transportasi publik,-2.0,-0.38181916792267817,negative
11197,at least mereka tidak menkhianati nilai yang mereka juang masa ya tagline nya sahkan RUU PKS sendiri jadi jahat keras seksual kan bikin geli begini ini,-7.0,-0.9652252362577005,negative
11198,RUU HIP dan cipta kerja paling sorot publik lama,-2.0,-0.38181916792267817,negative
11199,nanti bila ada menteri macam macam tenang saja bro ada yang akan obrak abrik mampu kurang baca dan tahu tahu nanti viral jawab sesuai ilmu tidak sampai kebijakan atau cuma mimpi juga,20.0,0.9511644025925348,positive
11200,harus rakyat bayar wakil rakyat atau pegawai pemerintah yang kualitas dan hasil output yang positif sini lihat bagai penentang pengolahan harus terus cerca dan cela kebijakan pemerintah mending create solusi dengan real action,0.0,0.0,neutral
11201,karena tidak ada hukum bagi orang wakil rakyat dalam tentu kebijakan rumus uu yang sudah sah ari manusia harus cari jalan solusi sesuatu yang salah harus juang untuk benar bukan bentuk gurita gurita baru,-8.0,-0.9828026318883246,negative
11202,bu an tentu tetapi paksa karena belum punya metode perlu pikir solusi untuk seluruh bukan golong maupun kelompok cek realita pengesahan UU tidak ada hadir wakil rakyat,-20.0,-0.9902137571264867,negative
11203,tetapi yang lebih cacat lagi adalah para penolakan RUU PKS yang rata adalah kaum sembah baliho habib mesum atau pacar firza mereka sampai provokasi rakyat bahkan ngancem turunkanjokowi jika RUU PKS sah saya dukungan RUU PKS konsisten untuk ruang publik aman peduli korban,-22.0,-0.9894096222700108,negative
11204,tetapi yang lebih cacat lagi adalah para penolakan RUU PKS yang rata adalah kaum sembah baliho habib mesum atau pacar firza mereka sampai provokasi rakyat bahkan ngancem turunkanjokowi jika RUU PKS sah,-20.0,-0.9872280837476725,negative
11205,tetapi yang jauh lebih cacat lagi adalah para penolakan RUU PKS yang rata adalah kaum sembah baliho habib mesum atau pacar firza mereka sampai provokasi rakyat bahkan ngancem turunkanjokowi jika RUU PKS sah,-24.0,-0.9910785784257807,negative
11206,reses DPD RI AWAK wakil rakyat utus bal yang paling transparan sejak lantik kantor DPD RI bal buka untuk umum admin wedakarna wedakarnareses,5.0,0.7184212081070996,positive
11207,tetapi lebih cacat lagi adalah para penolakan RUU PKS yang rata adalah kaum sembah baliho habib mesum atau pacar firza mereka sampai provokasi rakyat bahkan ngancem turunkanjokowi jika RUU PKS sah,-15.0,-0.9776258038684232,negative
11208,bukan prasangka tetapi fakta bagai anggota dpr komisi jelas itu bukan wilayah banyak draf RUU yang yang tak kunjung jadi UU akibat tidak mau kerja saat kasus RS dia nyata lihat lihat sendiri fakta dia arang cerita itu dari sekian keebodohanya,-14.0,-0.9947589924322339,negative
11209,ini istri nur mahmud mantan wali kota depok yang kebijakan kenal one day no rice dan makan dengan tangan kanan dan jangan lupa doi korupsi wkwk istri bitter kali ye maaf saja deh warga PKS memang tidak jauh deh dari drama,-23.0,-0.9679206513602414,negative
11210,di negeri impi juga ada yang seperti begini nama masa reses harap wakil rakyat turun langsung ke dapilnya cari aspirasi pelaksanaanya ? tetapi ya begitu deh takut di penjara saya wokawoka,-1.0,-0.3291459381423852,negative
11211,ada bahas tentang fire safety di salah satu kota beberapa politikus undang oleh kepala madam bakar kamu lihat coba langsung latih apa saja yang wajib buat firefighter belum rumus UU baik wakil rakyat memang harus terjun langsung diskusi gimana ?,13.0,0.7952424801646786,positive
11212,menteri angkat untuk kerja bukan mau debat begitu anggota DPR gaji negara untuk kerja bukan niynyir lihat meja ratus draf RUU yang tak kunjung jadi UU karena banyak nyiynyir dan tidur ingat sumpah adalah akhirat,16.0,-0.853369326536324,negative
11213,anggota DPR PKS dukungan gubernur kalbar larang batik air terbang ke pontianak kebijakan itu harus terima maskapai batik air bagai konsekuensi angkut tumpang yang positif corona seluruh maskapai harus taat protokol sehat,-1.0,-0.20228869496966945,negative
11214,penggunaan serap aspirasi dunsanaknya agenda reses hari ke anggota DPR RI rezka oktoberia prioritas ke andiang camat suliki masyarakat sambut rezka dengan antusias mulai dari simpang limo hingga ke tempat acara di mushalla jabal nur,-6.0,-0.7782533221506259,negative
11215,sahabat demokrat anggota komisi IX DPR RI partai demokrat lanjut giat reses penggunaan dengar serap aspirasi masyarakat desa lantula jaya witaponda morowali sulawesi tengah reses yang gelar hari ini adalah masa sidang II tahun,13.0,0.937127104577154,positive
11216,reses jadi pertanggungjawaban jawab wakil rakyat untuk juang aspirasi konstituen dan ayo baca berita tarik lain di situs,8.0,0.8555415792658776,positive
11217,itu sudah wajib ada radikalisme bentuk karena nepotisme birokrasi dan nepotisme kebijakan pemerintah dan semua agama punya potensi yang sama ketika nepotisme biar,6.0,0.7782533221506259,positive
11218,jika politikus wakil rakyat dan jabatan selalu tampak aurat politik n kebijakan publik baik suruh tutup atau cuma digibahin ?,-3.0,-0.5423261445466404,negative
