no,timestamp,teks,teks_processed,teks_translated,neg,neu,pos,compound_score,sentiment
12476,2024-12-26T07:40:10.000Z,Siang Jelang Sore Genkz PPN masih jadi buah bibir dalam lingkup Masyarakat saat ini Karena Kebijakan tersebut Peran DPR RI sangat Penting dalam melakukan Pengawasan agar tidak terjadi Penyelewengan yg menyebabkan timbulnya beban bagi Seluruh Rakyat Indonesia ZonaUang,siang jelang sore genkz PPN masih jadi buah bibir dalam lingkup masyarakat saat ini karena kebijakan sebut peran DPR RI sangat penting dalam pelaksanaan awas agar tidak jadi seleweng yang sebab timbul beban bagi seluruh rakyat indonesia zonauang,"mid-afternoon Genkz VAT is still the talk of the town today because the policy states that the role of the Indonesian House of Representatives is very important in evading dodging avoiding accountability, be careful so that it doesn't become a fraud which causes a burden on all Indonesian people.",0.123,0.753,0.124,0.0168,neutral
12506,2024-12-23T17:02:54.000Z,Kenaikan tarif PPN ini diinisiasi oleh Kementerian Keuangan Republik Indonesia Sri Mulyani Indrawati Menteri Keuangan era jokowi Kebijakan ini kemudian dibahas dan disetujui dalam pembahasan Rancangan Undang Undang Harmonisasi Peraturan Perpajakan bersama dengan DPR RI,naik tarif PPN ini inisiasi oleh menteri uang republik indonesia sri mulyani indrawati menteri uang era jokowi kebijakan ini kemudian bahas dan tuju dalam bahas rancangan undang undang harmonisasi pengaturan paja sama dengan DPR RI,"This VAT rate increase was initiated by the Minister of Money of the Republic of Indonesia, Sri Mulyani Indrawati, Minister of Money in the Jokowi era. This policy was then discussed and aimed at discussing the draft law on harmonization of tax regulations with the Republic of Indonesia DPR.",0.0,0.9,0.1,0.6369,positive
12517,2024-12-23T14:37:58.000Z,Benar benar Kejam sadis brutal bengis preman kebijakan Molyono atas status PSN si Molyono memberikan karpet mirah sama oligarki Dasar Anjing Molyono para oligarki yg tdk punya rasa kemanusiaan,banget banget kejam sadis brutal bengis preman kebijakan molyono atas status PSN sih molyono beri karpet mirah sama oligarki dasar anjing molyono para oligarki yang tidak punya rasa manusia,"really cruel, sadistic, brutal, cruel, thugs, Molyono's policy regarding PSN status, Molyono gives the ruby ​​carpet to the oligarchs, you disgusting, disgraceful, shameful, angry, molyono, the oligarchs who have no sense of humanity",0.487,0.513,0.0,-0.9768,negative
12537,2024-12-23T08:31:22.000Z,Ketua Komisi XI DPR RI Mukhamad Misbakhun menyebut PDI Perjuangan bersikap mencla mencle soal kebijakan kenaikan pajak pertambahan nilai PPN menjadi persen yang akan berlaku pada Januari DPR PDIP PPNPersen,ketua komisi XI DPR RI mukhamad misbakhun sebut PDI juang sikap mencla mencle soal kebijakan naik pajak tambah nilai PPN jadi persen yang akan pelaksanaan pada januari DPR PDIP ppnpersen,chairman of commission xi DPR RI Mukhamad Misbakhun said that PDI was fighting for a reproachful attitude regarding the policy of increasing taxes plus VAT value to a percentage which would evading dodging avoiding accountability sanaan in January DPR PDP PPnpersen,0.144,0.801,0.055,-0.4404,negative
12584,2024-12-22T02:40:00.000Z,Anggota Komisi XI DPR RI Wihadi Wiyanto menegaskan wacana kenaikan PPN persen merupakan keputusan Undang Undang UU Tahun tentang Harmonisasi Peraturan Perpajakan HPP Payung hukum itu merupakan produk Legislatif periode dan diinisiasi oleh partai,anggota komisi XI DPR RI wihadi wiyanto tegas wacana naik PPN persen rupa keputusan undang undang UU tahun tentang harmonisasi pengaturan paja HPP payung hukum itu rupa produk legislatif periode dan inisiasi oleh partai,Member of Commission,0.0,1.0,0.0,0.0,neutral
12590,2024-12-21T17:57:25.000Z,Wanita binal loe yang ngebuzer waktu prabowo kampanye loe gk lihat UU rilleksasi pajak artinya jika daya beli masyarakat rendah prabowo bisa menurun atau tidak menaikan PPN kebijakan itu harus sejalan dengan kondisi ekonomi sekarang kebijakan itu ada di pemerintah,wanita binal lo yang ngebuzer waktu prabowo kampanye lo tidak lihat UU rilleksasi pajak arti jika daya beli masyarakat rendah prabowo dapat turun atau tidak naik PPN kebijakan itu harus jalan dengan kondisi ekonomi sekarang kebijakan itu ada di pemerintah,"You're a naughty woman who was making noise during Prabowo's campaign. You didn't see the tax relaxation law, what does it mean if people's purchasing power is low, Prabowo can reduce or not increase VAT, the policy has to work with the current economic conditions, the policy is in the government's hands",0.073,0.865,0.061,0.0869,positive
12607,2024-12-21T10:17:50.000Z,Kau punya data hasil voting partai mana yg mendukung kenaikan pajak saat pembahasan hingga pengesahan uud tentang pajak ini? Siapa kau singgung nama PDIP? Dasar jalang saat PDIP berbicara reformasi kau masih belum tau apa tali Jangan sok opini nya kamu pahlawan kesiangan,kau punya data hasil voting partai mana yang dukungan naik pajak saat bahas hingga pengesahan uud tentang pajak ini ? siapa kau singgung nama PDIP ? dasar jalang saat PDIP bicara reformasi kau masih belum tau apa tali jangan sok opini nya kamu pahlawan siang,"Do you have data on the results of the voting, disgusting worthless shameful trash, which one supported endorse back strong and raise taxes when discussing it until the ratification of the Constitution regarding this tax? who are you mentioning the name of pdip? you bitch when pdip talks about reform demand pressure change contested you still don't know what rope is don't pretend to be your opinion you are a hero of the day",0.188,0.673,0.139,-0.6771,negative
12685,2024-12-18T09:29:43.000Z,Narapidana UU ITE kini bisa bernafas lega Kebijakan amnesti menunjukkan perhatian terhadap revisi undang undang yang dianggap sering melukai kebebasan berpendapat,narapidana UU ITE kini dapat nafas lega kebijakan amnesti tunjuk perhati hadap revisi undang undang yang anggap sering luka bebas dapat,uu ite prisoners can now breathe a sigh of relief amnesty policy shows attention to revision of law which deems frequent free injuries can be,0.107,0.649,0.244,0.4939,positive
12720,2024-12-16T14:04:39.000Z,ya kan itu batas minimal dan maksimal untuk kebijakan kenaikan pajak di RI Siapapun presidennya akan tetap naik mas even anies pun gabisa batalin tuh undang undang karena undang undang dibuat oleh legislative yaitu dpr ri yg dipilih rakyat juga Wkwk gini aja masa gapaham,ya kan itu batas minimal dan maksimal untuk kebijakan naik pajak di RI siapa presiden akan tetap naik mas even anies pun enggak bisa batalin tuh undang undang karena undang undang buat oleh legislative yaitu dpr ri yang pilih rakyat juga wkwk begini saja masa gapaham,"Yes, that's the minimum and maximum limit for the policy of increasing taxes in the Republic of Indonesia, whoever the president will continue to increase, bro, even Anies can't cancel it, it's a law because the law is made by the legislature, namely the Republic of Indonesia's DPR, which chooses the people too, wow, it's just like this, I don't understand.",0.0,0.805,0.195,0.9009,positive
12723,2024-12-16T12:54:45.000Z,Peringatan ini disampaikan dalam kunjungan kerja reses Tim Komisi II DPR RI di Palembang Sumatera Selatan,ingat ini sampai dalam kunjung kerja reses tim komisi II DPR RI di palembang sumatera selatan,"Remember, this arrived at the work visit of the Constituency Outreach Service Community Visit to the Indonesian House of Representatives Commission II team in Palembang, South Sumatra",0.0,0.925,0.075,0.2732,positive
12791,2024-12-12T06:46:25.000Z,TVR DPR RI RUU PPRT Proritas Prolegnas,TVR DPR RI RUU PPRT proritas prolegnas,tvr DPR RI bill pprt prolegnas priorities,0.0,1.0,0.0,0.0,neutral
12809,2024-12-10T13:58:46.000Z,Segenap Pimpinan Dewan Energi Nasional Yth Mohon Definisi Energi Nasional Definisi UU no ttg Energi ditegakkan segera agar dapat kita amalkan untuk i RUU Perkoperasian global PlanningProcesses ii RPP Kebijakan Energi Nasional,segenap kepemimpinan dewan energi nasional yth mohon definisi energi nasional definisi UU no tentang energi tegak segera agar dapat kita amal untuk i RUU koperasi global planningprocesses ii RPP kebijakan energi nasional,"Dear all the leadership of the National Energy Council, we ask that the definition of national energy, the definition of law no on energy, be upheld immediately so that we can do charity for the global planning process cooperative bill, the national energy policy plan, and the national energy policy plan.",0.036,0.704,0.26,0.8934,positive
12833,2024-12-09T14:51:38.000Z,Lapas Sibolga Ikuti Kegiatan Kunjungan Kerja Reses Komisi XIII DPR RI,lapas sibolga ikut giat kunjung kerja reses komisi XII DPR RI,Sibolga prison actively participates in working with constituency outreach service community visits commission xii DPR RI,0.159,0.628,0.213,0.0258,neutral
12850,2024-12-09T05:13:35.000Z,Gerak News Jakarta Ketua Badan Anggaran Banggar DPR RI Said Abdullah menyatakan kebijakan pajak pertambahan nilai PPN persen bertujuan untuk menjaga pertumbuhan ekonomi yang berkelanjutan GerakNews PPN ppn semuaorang FOURTHxBMMF,gerak news jakarta ketua badan anggaran banggar DPR RI said abdullah nyata kebijakan pajak tambah nilai PPN persen tuju untuk jaga tumbuh ekonomi yang lanjut geraknews PPN ppn semuaorang fourthxbmmf,Motion News Jakarta Chairman of the Budget Agency Bangar DPR RI Said Abdullah Real Tax Policy Value Added VAT Percent Aims to Maintain Continued Economic Growth Mobilnews VAT VAT Everyone Fourthxbmmf,0.0,0.853,0.147,0.6124,positive
12863,2024-12-07T12:14:48.000Z,Kegiatan Kunjungan Kerja Reses yang dihadiri oleh anggota Komisi IV DPR RI tersebut dimulai dengan peninjauan fasilitas utama dan penunjang seperti dermaga dan unit cold storage yang ada di PPN Merauke Selanjutnya tim Kunjungan Kerja Reses melihat secara langsung kegiatan,giat kunjung kerja reses yang hadir oleh anggota komisi IV DPR RI sebut mulai dengan tinjau fasilitas utama dan tunjang seperti dermaga dan unit cold storage yang ada di PPN merauke lanjut tim kunjung kerja reses lihat cara langsung giat,"Actively visiting the work of the constituency outreach service community visit, which was attended by members of Commission IV of the Indonesian House of Representatives, said they started by reviewing the main and supporting facilities such as the wharf and cold storage units at PPN Merauke, continued by the team visiting the work of the constituency outreach service community visit, see how to be active directly",0.0,0.834,0.166,0.8779,positive
12884,2024-12-06T00:39:15.000Z,Anggota Komisi VI dari Fraksi PDI Perjuangan Rieke Diah Pitaloka meminta rencana kenaikan PPN persen dibatalkan Hal tersebut ia sampaikan pada Rapat Paripurna DPR RI di Gedung DPR MPR DPD RI Senayan Jakarta Kamis riekediahpitaloka ppn prmn,anggota komisi VI dari partai PDI juang rieke diah pitaloka minta rencana naik PPN persen batal hal sebut ia sampai pada rapat paripurna DPR RI di gedung DPR MPR DPD RI senayan jakarta kamis riekediahpitaloka ppn prmn,member of commission vi from par disgusting worthless shameful trash pdi juang rieke diah pitaloka asked for plans to increase VAT percent cancel canceled things said he arrived at the meeting gathering session of the plenary session of the DPR RI in the parliament building of the MPR Dpd RI Senayan Jakarta Thursday riekediahpitaloka ppn prmn,0.177,0.787,0.035,-0.8481,negative
12893,2024-12-05T07:59:28.000Z,Ya tugas lw lah oneng sbg wakil rakyat di senayan lah yang nolak rakyat berkoar² juga ga akan digubris Btw oneng nih setelah pilpres makin rajin aja buat konten yg menentang kebijakan pemerintahan dl hilang bak ditelan bumi,ya tugas jika lah oneng bagai wakil rakyat di senayan lah yang nolak rakyat berkoar² juga tidak akan gubris btw oneng ini telah pilpres makin rajin saja buat konten yang tentang kebijakan pemerintah dulu hilang bak tel bumi,"Yes, it's my job if Oneng is a representative representative representative in Senayan who refuses to let the people speak out and won't pay attention btw, Oneng has just been more diligent in creating content about previous government policies that have disappeared like Tel Bumi",0.038,0.782,0.18,0.7236,positive
12909,2024-12-04T08:50:27.000Z,antarkementerian lembaga sehingga ketersediaan data tunggal sebagai alat dalam merancang kebijakan pemerintah sangatlah penting ungkap Ketua Badan Legislasi Baleg DPR RI Bob Hasan dalam membuka Focus Group Discussion FGD antara BPS dengan Baleg DPR RI CintaData,antarkementerian lembaga sehingga sedia data tunggal bagai alat dalam rancangan kebijakan pemerintah sangat penting ungkap ketua badan legislasi baleg DPR RI bob hasan dalam buka focus group discussion FGD antara BPS dengan baleg DPR RI cintadata,"Between ministries and institutions so that single data is available as a tool in the design of government policy, it is very important, said the chairman of the Legislative Body, Baleg DPR RI, Bob Hasan, in opening a focus group discussion FGD between BPS and Baleg DPR RI Cintadata",0.0,0.956,0.044,0.2716,positive
12914,2024-12-03T06:21:00.000Z,Wan Fayhsal mahu bantuan banjir libatkan wakil rakyat,wan fayhsal mahu bantu banjir libat wakil rakyat,Wan Fayhsal wants to help with floods involving representatives legislators,0.0,0.769,0.231,0.4019,positive
12924,2024-12-03T16:10:51.000Z,South Korea s National Assembly has passed a resolution to lift the martial law,south korea si national assembly has passed a resolution tetapi lift the martial law,south korea si national assembly has passed a resolution but lifts the martial law,0.0,1.0,0.0,0.0,neutral
12928,2024-12-03T14:48:32.000Z,Kok pada nyalahin jokowi ? Yg buat undang undang yg mengawasi jalannya pemerintahan DPR Kalau mau menyalahkan atau memaki hujat itu anggota DPR Makhluk ga ada guna,kok pada salah jokowi ? yang buat undang undang yang awas jalan pemerintah DPR jika mau salah atau maki hujat itu anggota DPR makhluk tidak ada penggunaan,"Why is it Jokowi's fault? the one who makes the laws who monitors the government's actions, the DPR, if they want to make a mistake or slander, members of the DPR have no use.",0.194,0.771,0.035,-0.7184,negative
